,date,round,venue,gf,ga,xg,xga,poss,formation,sh,sot,dist,fk,pk,pkatt,venue_code,opp_code,hour,day_code,gf_rolling,ga_rolling,sh_rolling,sot_rolling,dist_rolling,fk_rolling,pk_rolling,pkatt_rolling,home_code,target_home
1479,2021-10-16,36,1,4.0,2.0,2.4,1.2,49.0,3,22.0,11.0,18.4,1.0,0.0,0.0,1,13,15,5,1.0,1.6666666666666667,9.666666666666666,3.0,16.633333333333333,0.0,0.0,0.0,10,1
1480,2021-10-24,37,0,2.0,1.0,1.5,1.0,46.0,3,10.0,6.0,21.9,0.0,0.0,0.0,0,3,14,6,2.333333333333333,2.0,15.0,6.333333333333333,18.73333333333333,0.3333333333333333,0.0,0.0,10,1
1481,2021-10-30,1,1,0.0,2.0,1.3,0.7,64.0,3,16.0,8.0,17.3,2.0,0.0,0.0,1,0,12,5,2.6666666666666665,1.6666666666666667,13.666666666666666,7.333333333333333,19.4,0.3333333333333333,0.0,0.0,10,0
1482,2021-11-07,2,0,1.0,1.0,0.7,1.3,44.0,15,9.0,3.0,16.5,0.0,0.0,0.0,0,9,14,6,2.0,1.6666666666666667,16.0,8.333333333333334,19.200000000000003,1.0,0.0,0.0,10,0
1483,2021-11-20,3,1,0.0,3.0,0.4,2.0,39.0,4,4.0,3.0,24.4,0.0,0.0,0.0,1,5,12,5,1.0,1.3333333333333333,11.666666666666666,5.666666666666667,18.566666666666663,0.6666666666666666,0.0,0.0,10,0
1484,2021-12-01,5,0,2.0,2.0,1.5,1.5,55.0,12,15.0,6.0,17.3,0.0,0.0,0.0,0,16,19,2,0.3333333333333333,2.0,9.666666666666666,4.666666666666667,19.4,0.6666666666666666,0.0,0.0,10,0
1485,2021-12-05,6,0,1.0,2.0,1.1,2.1,59.0,12,12.0,4.0,15.9,0.0,0.0,0.0,0,1,16,6,1.0,2.0,9.333333333333334,4.0,19.4,0.0,0.0,0.0,10,0
1486,2021-12-12,7,1,4.0,0.0,2.6,1.0,47.0,12,7.0,4.0,19.1,1.0,1.0,1.0,1,14,14,6,1.0,2.333333333333333,10.333333333333334,4.333333333333333,19.2,0.0,0.0,0.0,10,1
1487,2021-12-26,10,0,3.0,6.0,2.7,3.6,28.0,16,14.0,8.0,16.9,1.0,0.0,0.0,0,12,15,6,2.333333333333333,1.3333333333333333,11.333333333333334,4.666666666666667,17.433333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,10,0
1488,2021-12-28,12,1,1.0,0.0,0.4,2.3,37.0,13,6.0,1.0,14.9,0.0,0.0,0.0,1,11,20,1,2.6666666666666665,2.6666666666666665,11.0,5.333333333333333,17.3,0.6666666666666666,0.3333333333333333,0.3333333333333333,10,1
1489,2022-01-19,8,1,2.0,3.0,1.2,3.1,49.0,7,14.0,4.0,18.2,0.0,0.0,0.0,1,17,19,2,2.6666666666666665,2.0,9.0,4.333333333333333,16.96666666666667,0.6666666666666666,0.3333333333333333,0.3333333333333333,10,0
1490,2022-01-23,15,1,1.0,1.0,1.4,1.1,44.0,12,15.0,5.0,19.8,1.0,0.0,0.0,1,4,14,6,2.0,3.0,11.333333333333334,4.333333333333333,16.666666666666668,0.3333333333333333,0.0,0.0,10,0
1491,2022-02-10,16,0,0.0,2.0,0.5,1.8,36.0,12,5.0,1.0,17.3,1.0,0.0,0.0,0,11,19,3,1.3333333333333333,1.3333333333333333,11.666666666666666,3.333333333333333,17.633333333333336,0.3333333333333333,0.0,0.0,10,0
1492,2022-02-13,17,1,2.0,2.0,1.4,1.1,55.0,15,12.0,1.0,19.6,0.0,1.0,1.0,1,18,16,6,1.0,2.0,11.333333333333334,3.333333333333333,18.433333333333337,0.6666666666666666,0.0,0.0,10,0
1493,2022-02-20,18,0,1.0,2.0,1.7,0.5,63.0,15,17.0,7.0,19.6,1.0,0.0,0.0,0,19,16,6,1.0,1.6666666666666667,10.666666666666666,2.333333333333333,18.9,0.6666666666666666,0.3333333333333333,0.3333333333333333,10,0
1494,2022-03-05,20,1,1.0,0.0,0.4,1.7,51.0,15,7.0,4.0,19.1,0.0,0.0,0.0,1,9,12,5,1.0,2.0,11.333333333333334,3.0,18.833333333333336,0.6666666666666666,0.3333333333333333,0.3333333333333333,10,1
1495,2022-03-13,21,0,0.0,2.0,0.4,2.4,54.0,12,6.0,3.0,15.1,0.0,0.0,0.0,0,0,16,6,1.3333333333333333,1.3333333333333333,12.0,4.0,19.433333333333337,0.3333333333333333,0.3333333333333333,0.3333333333333333,10,0
1496,2022-03-20,23,1,2.0,1.0,1.0,1.3,52.0,12,12.0,4.0,19.2,1.0,0.0,0.0,1,3,14,6,0.6666666666666666,1.3333333333333333,10.0,4.666666666666667,17.933333333333337,0.3333333333333333,0.0,0.0,10,1
1497,2022-04-02,24,0,1.0,1.0,0.8,0.9,46.0,12,11.0,3.0,16.7,0.0,0.0,0.0,0,13,17,5,1.0,1.0,8.333333333333334,3.6666666666666665,17.8,0.3333333333333333,0.0,0.0,10,0
1498,2022-04-10,25,1,2.0,1.0,1.0,1.4,51.0,12,12.0,3.0,21.1,2.0,0.0,0.0,1,6,14,6,1.0,1.3333333333333333,9.666666666666666,3.333333333333333,17.0,0.3333333333333333,0.0,0.0,10,1
1499,2022-04-17,26,0,1.0,2.0,0.6,1.8,68.0,10,8.0,2.0,16.4,0.0,0.0,0.0,0,14,14,6,1.6666666666666667,1.0,11.666666666666666,3.333333333333333,19.0,1.0,0.0,0.0,10,0
1500,2022-04-20,9,0,1.0,1.0,0.9,1.8,63.0,12,11.0,3.0,16.5,0.0,0.0,0.0,0,7,19,2,1.3333333333333333,1.3333333333333333,10.333333333333334,2.6666666666666665,18.066666666666663,0.6666666666666666,0.0,0.0,10,0
1501,2022-04-23,27,1,0.0,0.0,0.3,0.9,64.0,10,5.0,2.0,24.2,2.0,0.0,0.0,1,1,15,5,1.3333333333333333,1.3333333333333333,10.333333333333334,2.6666666666666665,18.0,0.6666666666666666,0.0,0.0,10,0
1502,2022-05-01,28,0,1.0,3.0,0.5,1.2,60.0,7,6.0,2.0,20.4,0.0,0.0,0.0,0,17,14,6,0.6666666666666666,1.0,8.0,2.333333333333333,19.03333333333333,0.6666666666666666,0.0,0.0,10,0
1503,2022-05-08,29,1,1.0,2.0,1.5,1.1,66.0,0,16.0,8.0,19.8,0.0,0.0,0.0,1,7,14,6,0.6666666666666666,1.3333333333333333,7.333333333333333,2.333333333333333,20.366666666666667,0.6666666666666666,0.0,0.0,10,0
1504,2022-05-19,19,0,1.0,1.0,0.1,1.6,33.0,0,2.0,1.0,25.1,0.0,0.0,0.0,0,5,20,3,0.6666666666666666,1.6666666666666667,9.0,4.0,21.46666666666667,0.6666666666666666,0.0,0.0,10,0
1505,2022-05-22,31,1,4.0,1.0,3.4,1.1,51.0,12,12.0,6.0,12.8,0.0,0.0,0.0,1,16,16,6,1.0,2.0,8.0,3.6666666666666665,21.76666666666667,0.0,0.0,0.0,10,1
1506,2022-08-07,0,1,2.0,2.0,0.6,0.8,56.0,6,14.0,5.0,23.1,0.0,0.0,0.0,1,3,14,6,2.0,1.3333333333333333,10.0,5.0,19.233333333333334,0.0,0.0,0.0,10,0
1507,2022-08-13,11,0,2.0,4.0,0.5,2.7,50.0,6,6.0,2.0,14.6,0.0,0.0,0.0,0,0,15,5,2.333333333333333,1.3333333333333333,9.333333333333334,4.0,20.333333333333336,0.0,0.0,0.0,10,0
1508,2022-08-20,22,1,1.0,2.0,0.3,0.9,62.0,10,6.0,1.0,17.8,1.0,0.0,0.0,1,16,15,5,2.6666666666666665,2.333333333333333,10.666666666666666,4.333333333333333,16.833333333333336,0.0,0.0,0.0,10,0
1509,2022-08-27,32,0,1.0,2.0,2.5,1.8,55.0,10,17.0,5.0,17.9,0.0,0.0,0.0,0,5,15,5,1.6666666666666667,2.6666666666666665,8.666666666666666,2.6666666666666665,18.500000000000004,0.3333333333333333,0.0,0.0,10,0
1510,2022-09-01,33,1,0.0,1.0,0.7,1.5,53.0,10,10.0,2.0,23.5,2.0,0.0,0.0,1,13,20,3,1.3333333333333333,2.6666666666666665,9.666666666666666,2.6666666666666665,16.76666666666667,0.3333333333333333,0.0,0.0,10,0
1511,2022-09-04,34,0,2.0,5.0,1.4,2.6,47.0,17,6.0,4.0,14.8,0.0,0.0,0.0,0,4,14,6,0.6666666666666666,1.6666666666666667,11.0,2.6666666666666665,19.73333333333333,1.0,0.0,0.0,10,0
1512,2022-09-17,36,0,2.0,6.0,1.8,2.2,56.0,10,18.0,6.0,22.7,0.0,1.0,1.0,0,17,17,5,1.0,2.6666666666666665,11.0,3.6666666666666665,18.73333333333333,0.6666666666666666,0.0,0.0,10,0
1513,2022-10-03,37,1,4.0,0.0,1.3,1.1,51.0,10,17.0,7.0,17.7,1.0,0.0,0.0,1,15,20,0,1.3333333333333333,4.0,11.333333333333334,4.0,20.333333333333336,0.6666666666666666,0.3333333333333333,0.3333333333333333,10,1
1514,2022-10-08,1,0,1.0,2.0,1.0,1.1,55.0,10,9.0,5.0,13.2,1.0,0.0,0.0,0,2,15,5,2.6666666666666665,3.6666666666666665,13.666666666666666,5.666666666666667,18.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,10,0
1515,2022-10-15,2,1,0.0,0.0,1.0,0.4,54.0,10,14.0,5.0,19.4,1.0,0.0,0.0,1,6,12,5,2.333333333333333,2.6666666666666665,14.666666666666666,6.0,17.86666666666667,0.6666666666666666,0.3333333333333333,0.3333333333333333,10,0
1516,2022-10-20,3,1,2.0,0.0,0.8,1.3,46.0,10,5.0,1.0,17.7,0.0,0.0,0.0,1,9,20,3,1.6666666666666667,0.6666666666666666,13.333333333333334,5.666666666666667,16.76666666666667,1.0,0.0,0.0,10,1
1517,2022-10-23,4,0,4.0,0.0,0.9,2.1,40.0,10,5.0,4.0,14.7,0.0,0.0,0.0,0,19,14,6,1.0,0.6666666666666666,9.333333333333334,3.6666666666666665,16.76666666666667,0.6666666666666666,0.0,0.0,10,1
1518,2022-10-29,5,1,0.0,1.0,0.7,1.0,36.0,4,10.0,5.0,16.4,0.0,0.0,0.0,1,12,12,5,2.0,0.0,8.0,3.333333333333333,17.26666666666667,0.3333333333333333,0.0,0.0,10,0
1519,2022-11-05,6,0,2.0,0.0,2.3,1.2,51.0,10,22.0,8.0,17.5,0.0,0.0,0.0,0,7,17,5,2.0,0.3333333333333333,6.666666666666667,3.333333333333333,16.26666666666667,0.0,0.0,0.0,10,1
1520,2022-11-12,7,0,2.0,0.0,1.8,1.4,46.0,10,8.0,5.0,21.3,0.0,0.0,1.0,0,18,15,5,2.0,0.3333333333333333,12.333333333333334,5.666666666666667,16.200000000000003,0.0,0.0,0.0,10,1
1521,2022-12-26,8,1,0.0,3.0,0.5,1.9,60.0,12,8.0,2.0,20.1,0.0,0.0,0.0,1,14,15,0,1.3333333333333333,0.3333333333333333,13.333333333333334,6.0,18.4,0.0,0.0,0.3333333333333333,10,0
1522,2022-12-30,9,0,1.0,2.0,1.0,2.2,43.0,12,7.0,2.0,12.1,0.0,0.0,0.0,0,11,20,4,1.3333333333333333,1.0,12.666666666666666,5.0,19.633333333333336,0.0,0.0,0.3333333333333333,10,0
1523,2023-01-03,10,1,0.0,1.0,1.7,1.7,61.0,12,15.0,6.0,18.9,1.0,0.0,0.0,1,8,19,1,1.0,1.6666666666666667,7.666666666666667,3.0,17.833333333333336,0.0,0.0,0.3333333333333333,10,0
1524,2023-01-14,12,0,0.0,2.0,1.0,2.4,61.0,12,6.0,1.0,18.0,0.0,0.0,0.0,0,15,15,5,0.3333333333333333,2.0,10.0,3.333333333333333,17.033333333333335,0.3333333333333333,0.0,0.0,10,0
1525,2023-01-21,13,1,2.0,2.0,0.9,1.7,37.0,17,9.0,2.0,12.1,1.0,0.0,0.0,1,4,15,5,0.3333333333333333,1.6666666666666667,9.333333333333334,3.0,16.333333333333336,0.3333333333333333,0.0,0.0,10,0
1526,2023-02-04,14,0,4.0,2.0,2.6,1.7,38.0,12,9.0,5.0,15.3,0.0,0.0,0.0,0,1,15,5,0.6666666666666666,1.6666666666666667,10.0,3.0,16.333333333333336,0.6666666666666666,0.0,0.0,10,1
1527,2023-02-11,15,1,4.0,1.0,1.7,1.3,49.0,12,15.0,6.0,15.6,0.0,0.0,0.0,1,17,15,5,2.0,2.0,8.0,2.6666666666666665,15.133333333333336,0.3333333333333333,0.0,0.0,10,1
1528,2023-02-19,16,0,0.0,3.0,1.6,4.4,43.0,12,19.0,3.0,19.0,1.0,0.0,0.0,0,13,14,6,3.333333333333333,1.6666666666666667,11.0,4.333333333333333,14.333333333333336,0.3333333333333333,0.0,0.0,10,0
1529,2023-02-25,17,1,0.0,1.0,0.0,0.7,35.0,15,1.0,0.0,29.4,0.0,0.0,0.0,1,0,15,5,2.6666666666666665,2.0,14.333333333333334,4.666666666666667,16.633333333333336,0.3333333333333333,0.0,0.0,10,0
1530,2023-03-04,18,0,0.0,1.0,1.9,1.4,65.0,12,11.0,0.0,15.8,0.0,0.0,0.0,0,16,17,5,1.3333333333333333,1.6666666666666667,11.666666666666666,3.0,21.33333333333333,0.3333333333333333,0.0,0.0,10,0
1531,2023-03-11,19,1,1.0,3.0,2.4,1.6,48.0,4,17.0,6.0,18.3,1.0,0.0,0.0,1,5,15,5,0.0,1.6666666666666667,10.333333333333334,1.0,21.4,0.3333333333333333,0.0,0.0,10,0
1532,2023-03-18,20,0,1.0,1.0,1.3,0.6,47.0,12,14.0,1.0,16.8,0.0,0.0,0.0,0,3,15,5,0.3333333333333333,1.6666666666666667,9.666666666666666,2.0,21.166666666666668,0.3333333333333333,0.0,0.0,10,0
1533,2023-04-01,21,0,1.0,2.0,0.2,2.3,48.0,12,3.0,2.0,13.8,0.0,0.0,0.0,0,6,15,5,0.6666666666666666,1.6666666666666667,14.0,2.333333333333333,16.96666666666667,0.3333333333333333,0.0,0.0,10,0
1534,2023-04-04,35,1,1.0,2.0,0.5,1.0,36.0,15,9.0,4.0,16.7,1.0,0.0,0.0,1,1,19,1,1.0,2.0,11.333333333333334,3.0,16.300000000000004,0.3333333333333333,0.0,0.0,10,0
1535,2023-04-08,23,1,0.0,1.0,0.7,2.0,51.0,12,14.0,4.0,16.9,0.0,0.0,0.0,1,2,15,5,1.0,1.6666666666666667,8.666666666666666,2.333333333333333,15.766666666666673,0.3333333333333333,0.0,0.0,10,0
1536,2023-04-15,24,0,1.0,3.0,2.3,1.6,30.0,4,11.0,4.0,14.3,0.0,0.0,0.0,0,12,17,5,0.6666666666666666,1.6666666666666667,8.666666666666666,3.333333333333333,15.800000000000002,0.3333333333333333,0.0,0.0,10,0
1537,2017-09-23,34,0,3.0,2.0,1.7,2.8,55.0,15,23.0,6.0,18.2,1.0,0.0,0.0,0,10,17,5,1.6666666666666667,1.6666666666666667,16.0,8.666666666666666,18.33333333333333,1.3333333333333333,0.0,0.0,11,1
1538,2017-10-01,35,0,1.0,1.0,1.3,0.3,67.0,15,17.0,2.0,17.8,1.0,0.0,0.0,0,14,16,6,2.333333333333333,2.333333333333333,16.0,6.333333333333333,18.2,1.0,0.0,0.0,11,0
1539,2017-10-14,36,1,0.0,0.0,1.5,0.2,62.0,15,19.0,5.0,17.9,0.0,0.0,0.0,1,13,12,5,1.3333333333333333,2.6666666666666665,15.666666666666666,3.6666666666666665,18.83333333333333,1.3333333333333333,0.0,0.0,11,0
1540,2017-10-22,37,0,1.0,4.0,0.6,2.0,63.0,15,12.0,7.0,20.5,0.0,0.0,0.0,0,17,16,6,1.3333333333333333,1.0,19.666666666666668,4.333333333333333,17.966666666666665,0.6666666666666666,0.0,0.0,11,0
1541,2017-11-04,2,0,4.0,1.0,2.7,1.2,52.0,11,15.0,7.0,15.0,0.0,0.0,0.0,0,18,17,5,0.6666666666666666,1.6666666666666667,16.0,4.666666666666667,18.73333333333333,0.3333333333333333,0.0,0.0,11,1
1542,2017-11-18,3,1,3.0,0.0,2.0,0.4,61.0,15,21.0,8.0,19.3,1.0,0.0,0.0,1,16,15,5,1.6666666666666667,1.6666666666666667,15.333333333333334,6.333333333333333,17.8,0.0,0.0,0.0,11,1
1543,2017-11-25,4,1,1.0,1.0,1.2,0.8,53.0,15,16.0,4.0,18.3,1.0,0.0,0.0,1,5,17,5,2.6666666666666665,1.6666666666666667,16.0,7.333333333333333,18.266666666666666,0.3333333333333333,0.0,0.0,11,0
1544,2017-12-02,6,0,5.0,1.0,1.8,1.7,57.0,6,12.0,6.0,15.9,2.0,0.0,0.0,0,4,15,5,2.6666666666666665,0.6666666666666666,17.333333333333332,6.333333333333333,17.533333333333335,0.6666666666666666,0.0,0.0,11,1
1545,2017-12-10,7,1,1.0,1.0,1.6,0.9,79.0,15,23.0,3.0,20.6,1.0,0.0,0.0,1,7,14,6,3.0,0.6666666666666666,16.333333333333332,6.0,17.833333333333332,1.3333333333333333,0.0,0.0,11,0
1546,2017-12-17,9,0,4.0,0.0,2.5,0.6,56.0,15,21.0,7.0,15.9,1.0,0.0,0.0,0,2,16,6,2.333333333333333,1.0,17.0,4.333333333333333,18.26666666666667,1.3333333333333333,0.0,0.0,11,1
1547,2017-12-22,10,0,3.0,3.0,2.0,1.2,46.0,12,14.0,9.0,14.1,0.0,0.0,0.0,0,0,19,4,3.333333333333333,0.6666666666666666,18.666666666666668,5.333333333333333,17.466666666666665,1.3333333333333333,0.0,0.0,11,0
1548,2017-12-30,13,1,2.0,1.0,2.9,0.7,61.0,15,18.0,6.0,16.7,0.0,0.0,0.0,1,10,15,5,2.6666666666666665,1.3333333333333333,19.33333333333333,6.333333333333333,16.866666666666667,0.6666666666666666,0.0,0.0,11,1
1549,2018-01-14,15,1,4.0,3.0,0.8,0.8,36.0,15,16.0,7.0,20.3,0.0,0.0,0.0,1,12,16,6,3.0,1.3333333333333333,17.666666666666668,7.333333333333333,15.566666666666668,0.3333333333333333,0.0,0.0,11,1
1550,2018-02-04,18,1,2.0,2.0,1.2,2.6,34.0,15,9.0,3.0,15.4,0.0,0.0,0.0,1,17,16,6,3.0,2.333333333333333,16.0,7.333333333333333,17.033333333333335,0.0,0.0,0.0,11,0
1551,2018-02-11,19,0,2.0,0.0,1.9,0.9,48.0,15,16.0,4.0,18.8,0.0,0.0,0.0,0,16,16,6,2.6666666666666665,2.0,14.333333333333334,5.333333333333333,17.466666666666665,0.0,0.0,0.0,11,1
1552,2018-02-24,20,1,4.0,1.0,4.0,0.4,67.0,15,21.0,12.0,15.5,1.0,0.0,0.0,1,18,15,5,2.6666666666666665,1.6666666666666667,13.666666666666666,4.666666666666667,18.166666666666668,0.0,0.0,0.0,11,1
1553,2018-03-03,21,1,2.0,0.0,1.5,0.3,70.0,15,14.0,3.0,13.6,0.0,0.0,0.0,1,14,17,5,2.6666666666666665,1.0,15.333333333333334,6.333333333333333,16.566666666666666,0.3333333333333333,0.0,0.0,11,1
1554,2018-03-10,23,0,1.0,2.0,0.7,0.7,67.0,15,14.0,2.0,21.5,0.0,0.0,0.0,0,13,12,5,2.6666666666666665,0.3333333333333333,17.0,6.333333333333333,15.966666666666669,0.3333333333333333,0.0,0.0,11,0
1555,2018-03-31,25,0,2.0,1.0,1.8,1.9,67.0,15,16.0,6.0,16.0,0.0,0.0,0.0,0,6,12,5,2.333333333333333,1.0,16.333333333333332,5.666666666666667,16.866666666666667,0.3333333333333333,0.0,0.0,11,1
1556,2018-04-07,26,0,0.0,0.0,0.9,0.6,61.0,15,10.0,3.0,21.9,1.0,0.0,0.0,0,7,12,5,1.6666666666666667,1.0,14.666666666666666,3.6666666666666665,17.033333333333335,0.0,0.0,0.0,11,0
1557,2018-04-14,27,1,3.0,0.0,2.0,0.3,61.0,15,20.0,6.0,20.1,1.0,0.0,0.0,1,2,17,5,1.0,1.0,13.333333333333334,3.6666666666666665,19.8,0.3333333333333333,0.0,0.0,11,1
1558,2018-05-06,30,0,0.0,1.0,0.5,0.6,68.0,15,10.0,5.0,18.6,0.0,0.0,0.0,0,5,16,6,1.6666666666666667,0.3333333333333333,15.333333333333334,5.0,19.33333333333333,0.6666666666666666,0.0,0.0,11,0
1559,2018-05-13,31,1,4.0,0.0,2.8,0.1,72.0,12,22.0,10.0,14.5,0.0,0.0,0.0,1,4,15,6,1.0,0.3333333333333333,13.333333333333334,4.666666666666667,20.2,0.6666666666666666,0.0,0.0,11,1
1560,2018-08-12,0,1,4.0,0.0,4.0,0.7,64.0,15,18.0,8.0,13.8,2.0,0.0,0.0,1,18,13,6,2.333333333333333,0.3333333333333333,17.333333333333332,7.0,17.733333333333334,0.3333333333333333,0.0,0.0,11,1
1561,2018-08-20,11,0,2.0,0.0,2.6,0.4,63.0,15,15.0,5.0,19.8,1.0,1.0,1.0,0,6,20,0,2.6666666666666665,0.3333333333333333,16.666666666666668,7.666666666666667,15.633333333333336,0.6666666666666666,0.0,0.0,11,1
1562,2018-08-25,22,1,1.0,0.0,1.6,0.6,69.0,15,22.0,7.0,16.8,1.0,0.0,0.0,1,4,17,5,3.333333333333333,0.0,18.33333333333333,7.666666666666667,16.033333333333335,1.0,0.3333333333333333,0.3333333333333333,11,1
1563,2018-09-01,32,0,2.0,1.0,1.0,1.0,49.0,15,10.0,4.0,16.3,0.0,0.0,0.0,0,10,12,5,2.333333333333333,0.0,18.33333333333333,6.666666666666667,16.8,1.3333333333333333,0.3333333333333333,0.3333333333333333,11,1
1564,2018-09-15,33,0,2.0,1.0,2.6,1.0,40.0,15,17.0,10.0,13.9,1.0,0.0,0.0,0,17,12,5,1.6666666666666667,0.3333333333333333,15.666666666666666,5.333333333333333,17.633333333333336,0.6666666666666666,0.3333333333333333,0.3333333333333333,11,1
1565,2018-09-22,34,1,3.0,0.0,1.7,0.3,61.0,12,12.0,3.0,15.2,1.0,0.0,0.0,1,16,15,5,1.6666666666666667,0.6666666666666666,16.333333333333332,7.0,15.666666666666666,0.6666666666666666,0.0,0.0,11,1
1566,2018-09-29,35,0,1.0,1.0,1.6,1.1,53.0,15,13.0,4.0,17.9,1.0,0.0,0.0,0,5,17,5,2.333333333333333,0.6666666666666666,13.0,5.666666666666667,15.133333333333333,0.6666666666666666,0.0,0.0,11,0
1567,2018-10-07,36,1,0.0,0.0,0.4,1.0,49.0,15,7.0,2.0,16.7,0.0,0.0,0.0,1,12,16,6,2.0,0.6666666666666666,14.0,5.666666666666667,15.666666666666666,1.0,0.0,0.0,11,0
1568,2018-11-03,2,0,1.0,1.0,1.3,1.4,39.0,15,13.0,4.0,17.3,0.0,0.0,0.0,0,0,17,5,1.3333333333333333,0.3333333333333333,10.666666666666666,3.0,16.599999999999998,0.6666666666666666,0.0,0.0,11,0
1569,2018-11-11,3,1,2.0,0.0,1.8,0.5,71.0,12,21.0,7.0,20.1,3.0,0.0,0.0,1,8,12,6,0.6666666666666666,0.6666666666666666,11.0,3.333333333333333,17.299999999999997,0.3333333333333333,0.0,0.0,11,1
1570,2018-12-02,5,1,1.0,0.0,2.9,1.1,58.0,12,16.0,3.0,16.2,0.0,0.0,0.0,1,7,16,6,1.0,0.3333333333333333,13.666666666666666,4.333333333333333,18.03333333333333,1.0,0.0,0.0,11,1
1571,2018-12-08,7,0,4.0,0.0,1.6,0.3,59.0,17,10.0,4.0,18.1,1.0,0.0,0.0,0,2,12,5,1.3333333333333333,0.3333333333333333,16.666666666666668,4.666666666666667,17.866666666666664,1.0,0.0,0.0,11,1
1572,2018-12-16,8,1,3.0,1.0,2.5,0.7,64.0,16,36.0,10.0,19.7,0.0,0.0,0.0,1,13,16,6,2.333333333333333,0.0,15.666666666666666,4.666666666666667,18.133333333333333,1.3333333333333333,0.0,0.0,11,1
1573,2018-12-21,9,0,2.0,0.0,1.9,0.9,61.0,12,15.0,6.0,16.1,0.0,0.0,0.0,0,19,20,4,2.6666666666666665,0.3333333333333333,20.666666666666668,5.666666666666667,18.0,0.3333333333333333,0.0,0.0,11,1
1574,2018-12-26,10,1,4.0,0.0,2.9,0.5,74.0,12,15.0,7.0,15.1,1.0,1.0,1.0,1,14,15,2,3.0,0.3333333333333333,20.33333333333333,6.666666666666667,17.966666666666665,0.3333333333333333,0.0,0.0,11,1
1575,2018-12-29,12,1,5.0,1.0,3.8,1.0,48.0,12,13.0,8.0,19.4,0.0,2.0,2.0,1,0,17,5,3.0,0.3333333333333333,22.0,7.666666666666667,16.966666666666665,0.3333333333333333,0.3333333333333333,0.3333333333333333,11,1
1576,2019-01-03,13,0,1.0,2.0,1.5,1.1,51.0,15,7.0,4.0,11.3,0.0,0.0,0.0,0,12,20,3,3.6666666666666665,0.3333333333333333,14.333333333333334,7.0,16.866666666666664,0.3333333333333333,1.0,1.0,11,0
1577,2019-01-12,14,0,1.0,0.0,2.0,0.4,70.0,12,9.0,2.0,15.1,0.0,1.0,1.0,0,4,15,5,3.333333333333333,1.0,11.666666666666666,6.333333333333333,15.266666666666666,0.3333333333333333,1.0,1.0,11,1
1578,2019-01-19,15,1,4.0,3.0,2.6,0.7,70.0,12,19.0,9.0,15.7,0.0,0.0,0.0,1,6,15,5,2.333333333333333,1.0,9.666666666666666,4.666666666666667,15.266666666666664,0.0,1.0,1.0,11,1
1579,2019-01-30,16,1,1.0,1.0,0.6,1.1,72.0,12,10.0,3.0,16.8,1.0,0.0,0.0,1,10,20,2,2.0,1.6666666666666667,11.666666666666666,5.0,14.033333333333331,0.0,0.3333333333333333,0.3333333333333333,11,0
1580,2019-02-04,17,0,1.0,1.0,1.1,0.8,73.0,15,11.0,6.0,17.3,0.0,0.0,0.0,0,18,20,0,2.0,1.3333333333333333,12.666666666666666,4.666666666666667,15.866666666666664,0.3333333333333333,0.3333333333333333,0.3333333333333333,11,0
1581,2019-02-09,18,1,3.0,0.0,2.0,0.4,65.0,15,20.0,9.0,16.3,0.0,0.0,0.0,1,2,15,5,2.0,1.6666666666666667,13.333333333333334,6.0,16.599999999999998,0.3333333333333333,0.0,0.0,11,1
1582,2019-02-24,19,0,0.0,0.0,0.5,0.3,64.0,15,7.0,1.0,17.5,1.0,0.0,0.0,0,13,14,6,1.6666666666666667,0.6666666666666666,13.666666666666666,6.0,16.799999999999997,0.3333333333333333,0.0,0.0,11,0
1583,2019-03-03,21,0,0.0,0.0,1.1,0.3,57.0,15,10.0,3.0,17.3,1.0,0.0,0.0,0,7,16,6,1.3333333333333333,0.3333333333333333,12.666666666666666,5.333333333333333,17.03333333333333,0.3333333333333333,0.0,0.0,11,0
1584,2019-03-17,24,0,2.0,1.0,2.6,1.1,62.0,15,15.0,5.0,15.5,0.0,1.0,1.0,0,8,14,6,1.0,0.0,12.333333333333334,4.333333333333333,17.03333333333333,0.6666666666666666,0.0,0.0,11,1
1585,2019-03-31,25,1,2.0,1.0,1.0,0.7,48.0,15,14.0,3.0,17.9,1.0,0.0,0.0,1,17,16,6,0.6666666666666666,0.3333333333333333,10.666666666666666,3.0,16.766666666666662,0.6666666666666666,0.3333333333333333,0.3333333333333333,11,1
1586,2019-04-05,26,0,3.0,1.0,1.9,0.9,67.0,15,17.0,5.0,15.4,0.0,0.0,0.0,0,16,20,4,1.3333333333333333,0.6666666666666666,13.0,3.6666666666666665,16.899999999999995,0.6666666666666666,0.3333333333333333,0.3333333333333333,11,1
1587,2019-04-14,27,1,2.0,0.0,1.2,0.7,62.0,15,15.0,7.0,17.9,0.0,0.0,0.0,1,5,16,6,2.333333333333333,1.0,15.333333333333334,4.333333333333333,16.266666666666662,0.3333333333333333,0.3333333333333333,0.3333333333333333,11,1
1588,2019-05-04,30,0,3.0,2.0,1.2,1.4,69.0,15,11.0,4.0,12.8,0.0,0.0,0.0,0,14,19,5,2.333333333333333,0.6666666666666666,15.333333333333334,5.0,17.06666666666666,0.3333333333333333,0.0,0.0,11,1
