,round,venue,gf,ga,xg,xga,poss,formation,sh,sot,dist,fk,pk,pkatt,season,venue_code,opp_code,hour,day_code,gf_rolling,ga_rolling,sh_rolling,sot_rolling,dist_rolling,fk_rolling,pk_rolling,pkatt_rolling,home_code,target_away,target_draw,target_home
1523,10,1,0.0,1.0,1.7,1.7,61.0,12,15.0,6.0,18.9,1.0,0.0,0.0,2022-01-01,1,8,19,1,1.0,1.6666666666666667,7.666666666666667,3.0,17.833333333333336,0.0,0.0,0.3333333333333333,10,1,0,0
1524,12,0,0.0,2.0,1.0,2.4,61.0,12,6.0,1.0,18.0,0.0,0.0,0.0,2022-01-01,0,15,15,5,0.3333333333333333,2.0,10.0,3.333333333333333,17.033333333333335,0.3333333333333333,0.0,0.0,10,1,0,0
1525,13,1,2.0,2.0,0.9,1.7,37.0,17,9.0,2.0,12.1,1.0,0.0,0.0,2022-01-01,1,4,15,5,0.3333333333333333,1.6666666666666667,9.333333333333334,3.0,16.333333333333336,0.3333333333333333,0.0,0.0,10,0,1,0
1526,14,0,4.0,2.0,2.6,1.7,38.0,12,9.0,5.0,15.3,0.0,0.0,0.0,2022-01-01,0,1,15,5,0.6666666666666666,1.6666666666666667,10.0,3.0,16.333333333333336,0.6666666666666666,0.0,0.0,10,0,0,1
1527,15,1,4.0,1.0,1.7,1.3,49.0,12,15.0,6.0,15.6,0.0,0.0,0.0,2022-01-01,1,17,15,5,2.0,2.0,8.0,2.6666666666666665,15.133333333333336,0.3333333333333333,0.0,0.0,10,0,0,1
1528,16,0,0.0,3.0,1.6,4.4,43.0,12,19.0,3.0,19.0,1.0,0.0,0.0,2022-01-01,0,13,14,6,3.333333333333333,1.6666666666666667,11.0,4.333333333333333,14.333333333333336,0.3333333333333333,0.0,0.0,10,1,0,0
1529,17,1,0.0,1.0,0.0,0.7,35.0,15,1.0,0.0,29.4,0.0,0.0,0.0,2022-01-01,1,0,15,5,2.6666666666666665,2.0,14.333333333333334,4.666666666666667,16.633333333333336,0.3333333333333333,0.0,0.0,10,1,0,0
1530,18,0,0.0,1.0,1.9,1.4,65.0,12,11.0,0.0,15.8,0.0,0.0,0.0,2022-01-01,0,16,17,5,1.3333333333333333,1.6666666666666667,11.666666666666666,3.0,21.33333333333333,0.3333333333333333,0.0,0.0,10,1,0,0
1531,19,1,1.0,3.0,2.4,1.6,48.0,4,17.0,6.0,18.3,1.0,0.0,0.0,2022-01-01,1,5,15,5,0.0,1.6666666666666667,10.333333333333334,1.0,21.4,0.3333333333333333,0.0,0.0,10,1,0,0
1532,20,0,1.0,1.0,1.3,0.6,47.0,12,14.0,1.0,16.8,0.0,0.0,0.0,2022-01-01,0,3,15,5,0.3333333333333333,1.6666666666666667,9.666666666666666,2.0,21.166666666666668,0.3333333333333333,0.0,0.0,10,0,1,0
1533,21,0,1.0,2.0,0.2,2.3,48.0,12,3.0,2.0,13.8,0.0,0.0,0.0,2022-01-01,0,6,15,5,0.6666666666666666,1.6666666666666667,14.0,2.333333333333333,16.96666666666667,0.3333333333333333,0.0,0.0,10,1,0,0
1534,35,1,1.0,2.0,0.5,1.0,36.0,15,9.0,4.0,16.7,1.0,0.0,0.0,2022-01-01,1,1,19,1,1.0,2.0,11.333333333333334,3.0,16.300000000000004,0.3333333333333333,0.0,0.0,10,1,0,0
1535,23,1,0.0,1.0,0.7,2.0,51.0,12,14.0,4.0,16.9,0.0,0.0,0.0,2022-01-01,1,2,15,5,1.0,1.6666666666666667,8.666666666666666,2.333333333333333,15.766666666666673,0.3333333333333333,0.0,0.0,10,1,0,0
1536,24,0,1.0,3.0,2.3,1.6,30.0,4,11.0,4.0,14.3,0.0,0.0,0.0,2022-01-01,0,12,17,5,0.6666666666666666,1.6666666666666667,8.666666666666666,3.333333333333333,15.800000000000002,0.3333333333333333,0.0,0.0,10,1,0,0
1684,0,0,2.0,2.0,1.2,1.2,67.0,15,11.0,3.0,12.4,0.0,0.0,0.0,2022-01-01,0,8,12,5,2.333333333333333,1.0,23.33333333333333,5.666666666666667,17.06666666666666,0.6666666666666666,0.0,0.0,11,0,1,0
1685,11,1,1.0,1.0,2.0,1.0,72.0,15,24.0,4.0,17.4,0.0,0.0,0.0,2022-01-01,1,6,20,0,2.333333333333333,1.3333333333333333,21.33333333333333,5.0,15.533333333333326,0.0,0.0,0.0,11,0,1,0
1686,22,0,1.0,2.0,1.3,1.8,70.0,15,17.0,5.0,14.4,0.0,0.0,0.0,2022-01-01,0,13,20,0,2.0,1.3333333333333333,21.33333333333333,4.666666666666667,15.133333333333326,0.0,0.0,0.0,11,1,0,0
1687,32,1,9.0,0.0,3.3,0.3,69.0,15,19.0,12.0,11.6,0.0,0.0,0.0,2022-01-01,1,2,15,5,1.3333333333333333,1.6666666666666667,17.333333333333332,4.0,14.733333333333324,0.0,0.0,0.0,11,0,0,1
1688,33,1,2.0,1.0,1.5,0.7,72.0,15,23.0,6.0,17.8,0.0,0.0,0.0,2022-01-01,1,14,20,2,3.6666666666666665,1.0,20.0,7.0,14.46666666666666,0.0,0.0,0.0,11,0,0,1
1689,34,0,0.0,0.0,2.1,1.7,61.0,15,23.0,8.0,13.1,0.0,0.0,0.0,2022-01-01,0,7,12,5,4.0,1.0,19.666666666666668,7.666666666666667,14.599999999999994,0.0,0.0,0.0,11,0,1,0
1690,37,1,3.0,3.0,1.5,1.4,54.0,15,15.0,7.0,16.8,1.0,0.0,0.0,2022-01-01,1,4,15,5,3.6666666666666665,0.3333333333333333,21.666666666666668,8.666666666666666,14.16666666666666,0.0,0.0,0.0,11,0,1,0
1691,1,0,2.0,3.0,1.1,2.7,57.0,12,8.0,3.0,18.0,0.0,0.0,0.0,2022-01-01,0,0,16,6,1.6666666666666667,1.3333333333333333,20.33333333333333,7.0,15.899999999999991,0.3333333333333333,0.0,0.0,11,1,0,0
1692,2,1,1.0,0.0,2.1,1.0,37.0,12,13.0,2.0,17.5,0.0,0.0,0.0,2022-01-01,1,12,16,6,1.6666666666666667,2.0,15.333333333333334,6.0,15.96666666666666,0.3333333333333333,0.0,0.0,11,0,0,1
1693,3,1,1.0,0.0,1.7,1.7,54.0,17,22.0,7.0,17.5,0.0,0.0,0.0,2022-01-01,1,18,19,2,2.0,2.0,12.0,4.0,17.433333333333326,0.3333333333333333,0.0,0.0,11,0,0,1
1694,4,0,0.0,1.0,1.6,1.9,75.0,17,15.0,7.0,10.4,0.0,0.0,0.0,2022-01-01,0,15,12,5,1.3333333333333333,1.0,14.333333333333334,4.0,17.66666666666666,0.0,0.0,0.0,11,1,0,0
1695,5,1,1.0,2.0,1.7,1.8,68.0,8,22.0,10.0,16.4,0.0,0.0,0.0,2022-01-01,1,9,19,5,0.6666666666666666,0.3333333333333333,16.666666666666668,5.333333333333333,15.133333333333328,0.0,0.0,0.0,11,1,0,0
1696,6,0,2.0,1.0,1.2,1.2,53.0,8,13.0,6.0,21.2,0.0,0.0,0.0,2022-01-01,0,17,16,6,0.6666666666666666,1.0,19.666666666666668,8.0,14.76666666666666,0.0,0.0,0.0,11,0,0,1
1697,7,1,3.0,1.0,1.9,1.1,60.0,15,15.0,7.0,12.4,0.0,0.0,0.0,2022-01-01,1,16,15,5,1.0,1.3333333333333333,16.666666666666668,7.666666666666667,15.999999999999996,0.0,0.0,0.0,11,0,0,1
1698,8,0,3.0,1.0,2.7,1.4,52.0,15,16.0,9.0,17.0,0.0,0.0,0.0,2022-01-01,0,1,17,0,2.0,1.3333333333333333,16.666666666666668,7.666666666666667,16.66666666666666,0.0,0.0,0.0,11,0,0,1
1699,9,1,2.0,1.0,2.2,1.0,57.0,15,21.0,5.0,18.4,1.0,0.0,0.0,2022-01-01,1,10,20,4,2.6666666666666665,1.0,14.666666666666666,7.333333333333333,16.866666666666664,0.0,0.0,0.0,11,0,0,1
1700,10,0,1.0,3.0,2.0,1.7,72.0,15,16.0,5.0,15.3,0.0,0.0,0.0,2022-01-01,0,3,17,0,2.6666666666666665,1.0,17.333333333333332,7.0,15.933333333333328,0.3333333333333333,0.0,0.0,11,1,0,0
1701,12,0,0.0,3.0,1.0,1.9,39.0,8,6.0,2.0,12.8,0.0,0.0,0.0,2022-01-01,0,4,15,5,2.0,1.6666666666666667,17.666666666666668,6.333333333333333,16.899999999999995,0.3333333333333333,0.0,0.0,11,1,0,0
1702,13,1,0.0,0.0,1.4,1.6,48.0,15,15.0,3.0,15.5,0.0,0.0,0.0,2022-01-01,1,5,12,5,1.0,2.333333333333333,14.333333333333334,4.0,15.499999999999996,0.3333333333333333,0.0,0.0,11,0,1,0
1703,14,0,0.0,3.0,1.8,2.0,59.0,15,22.0,2.0,19.5,1.0,0.0,0.0,2022-01-01,0,19,15,5,0.3333333333333333,2.0,12.333333333333334,3.333333333333333,14.533333333333331,0.0,0.0,0.0,11,1,0,0
1704,15,1,2.0,0.0,2.3,0.4,59.0,15,15.0,6.0,16.7,1.0,0.0,0.0,2022-01-01,1,7,20,0,0.0,2.0,14.333333333333334,2.333333333333333,15.93333333333333,0.3333333333333333,0.0,0.0,11,0,0,1
1705,16,0,2.0,0.0,1.9,2.0,62.0,15,13.0,7.0,16.4,1.0,0.0,0.0,2022-01-01,0,14,17,5,0.6666666666666666,1.0,17.333333333333332,3.6666666666666665,17.23333333333333,0.6666666666666666,0.0,0.0,11,0,0,1
1706,17,0,0.0,0.0,0.9,0.7,63.0,15,12.0,4.0,16.0,1.0,0.0,0.0,2022-01-01,0,6,19,5,1.3333333333333333,1.0,16.666666666666668,5.0,17.533333333333328,1.0,0.0,0.0,11,0,1,0
1707,35,1,2.0,0.0,2.6,0.8,57.0,15,15.0,6.0,13.6,0.0,0.0,0.0,2022-01-01,1,19,20,2,1.3333333333333333,0.0,13.333333333333334,5.666666666666667,16.36666666666666,1.0,0.0,0.0,11,0,0,1
1708,18,1,7.0,0.0,2.8,0.8,59.0,15,18.0,8.0,12.7,0.0,0.0,0.0,2022-01-01,1,13,16,6,1.3333333333333333,0.0,13.333333333333334,5.666666666666667,15.333333333333329,0.6666666666666666,0.0,0.0,11,0,0,1
1709,19,0,0.0,1.0,1.7,0.9,69.0,15,14.0,5.0,18.5,0.0,0.0,1.0,2022-01-01,0,2,12,5,3.0,0.0,15.0,6.0,14.099999999999996,0.3333333333333333,0.0,0.0,11,1,0,0
1710,21,0,1.0,4.0,0.3,2.9,32.0,15,4.0,1.0,15.9,0.0,0.0,0.0,2022-01-01,0,12,12,5,3.0,0.3333333333333333,15.666666666666666,6.333333333333333,14.93333333333333,0.0,0.0,0.3333333333333333,11,1,0,0
1711,36,0,0.0,0.0,0.3,2.2,51.0,15,7.0,3.0,25.4,0.0,0.0,0.0,2022-01-01,0,5,20,1,2.6666666666666665,1.6666666666666667,12.0,4.666666666666667,15.699999999999996,0.0,0.0,0.3333333333333333,11,0,1,0
1712,23,1,2.0,2.0,3.9,1.4,59.0,15,20.0,6.0,14.0,0.0,0.0,1.0,2022-01-01,1,0,16,6,0.3333333333333333,1.6666666666666667,8.333333333333334,3.0,19.93333333333333,0.0,0.0,0.3333333333333333,11,0,1,0
1713,24,0,6.0,1.0,2.7,1.4,73.0,15,13.0,7.0,12.9,0.0,0.0,0.0,2022-01-01,0,9,20,0,1.0,2.0,10.333333333333334,3.333333333333333,18.43333333333333,0.0,0.0,0.3333333333333333,11,0,0,1
1861,0,0,2.0,0.0,2.2,0.5,75.0,15,13.0,1.0,18.7,1.0,1.0,1.0,2022-01-01,0,18,16,6,3.333333333333333,1.6666666666666667,23.0,5.666666666666667,15.833333333333334,1.0,0.0,0.3333333333333333,12,0,0,1
1862,11,1,4.0,0.0,1.7,0.1,67.0,12,19.0,7.0,17.5,0.0,0.0,0.0,2022-01-01,1,2,15,5,2.333333333333333,1.3333333333333333,22.33333333333333,4.333333333333333,17.166666666666668,1.3333333333333333,0.3333333333333333,0.6666666666666666,12,0,0,1
1863,22,0,3.0,3.0,2.1,1.8,69.0,15,21.0,10.0,16.2,1.0,0.0,0.0,2022-01-01,0,14,16,6,3.0,0.6666666666666666,18.666666666666668,4.333333333333333,16.8,0.6666666666666666,0.3333333333333333,0.3333333333333333,12,0,1,0
1864,32,1,4.0,2.0,2.2,0.1,74.0,12,18.0,5.0,14.1,0.0,0.0,0.0,2022-01-01,1,6,15,5,3.0,1.0,17.666666666666668,6.0,17.466666666666665,0.6666666666666666,0.3333333333333333,0.3333333333333333,12,0,0,1
1865,33,1,6.0,0.0,3.3,0.7,74.0,12,17.0,9.0,14.8,0.0,0.0,0.0,2022-01-01,1,15,19,2,3.6666666666666665,1.6666666666666667,19.33333333333333,7.333333333333333,15.933333333333335,0.3333333333333333,0.0,0.0,12,0,0,1
1866,34,0,1.0,1.0,2.1,0.3,71.0,15,13.0,4.0,16.8,1.0,0.0,0.0,2022-01-01,0,1,17,5,4.333333333333333,1.6666666666666667,18.666666666666668,8.0,15.033333333333331,0.3333333333333333,0.0,0.0,12,0,1,0
1867,36,0,3.0,0.0,1.1,0.4,59.0,15,16.0,7.0,19.4,0.0,0.0,0.0,2022-01-01,0,19,12,5,3.6666666666666665,1.0,16.0,6.0,15.233333333333334,0.3333333333333333,0.0,0.0,12,0,0,1
1868,37,1,6.0,3.0,3.2,1.7,53.0,15,22.0,9.0,14.2,1.0,0.0,0.0,2022-01-01,1,13,14,6,3.333333333333333,0.3333333333333333,15.333333333333334,6.666666666666667,17.0,0.3333333333333333,0.0,0.0,12,0,0,1
1869,1,1,4.0,0.0,2.4,0.2,65.0,12,21.0,8.0,13.9,0.0,0.0,0.0,2022-01-01,1,16,15,5,3.333333333333333,1.3333333333333333,17.0,6.666666666666667,16.8,0.6666666666666666,0.0,0.0,12,0,0,1
1870,2,0,0.0,1.0,1.0,2.1,63.0,4,16.0,6.0,18.4,0.0,0.0,0.0,2022-01-01,0,11,16,6,4.333333333333333,1.0,19.666666666666668,8.0,15.83333333333333,0.3333333333333333,0.0,0.0,12,1,0,0
1871,4,1,3.0,1.0,1.6,0.5,48.0,15,9.0,3.0,15.0,0.0,1.0,1.0,2022-01-01,1,4,15,5,3.333333333333333,1.3333333333333333,19.666666666666668,7.666666666666667,15.499999999999998,0.3333333333333333,0.0,0.0,12,0,0,1
1872,5,0,1.0,0.0,1.0,0.7,64.0,15,15.0,5.0,20.8,1.0,0.0,0.0,2022-01-01,0,10,12,5,2.333333333333333,0.6666666666666666,15.333333333333334,5.666666666666667,15.766666666666666,0.0,0.3333333333333333,0.3333333333333333,12,0,0,1
1873,6,1,2.0,1.0,2.1,1.0,70.0,15,15.0,4.0,18.1,1.0,1.0,1.0,2022-01-01,1,8,15,5,1.3333333333333333,0.6666666666666666,13.333333333333334,4.666666666666667,18.066666666666663,0.3333333333333333,0.3333333333333333,0.3333333333333333,12,0,0,1
1874,7,1,1.0,2.0,1.6,1.3,74.0,15,29.0,6.0,20.9,0.0,0.0,0.0,2022-01-01,1,3,12,5,2.0,0.6666666666666666,13.0,4.0,17.966666666666665,0.6666666666666666,0.6666666666666666,0.6666666666666666,12,1,0,0
1875,8,0,3.0,1.0,4.3,0.6,69.0,15,26.0,9.0,16.0,0.0,0.0,0.0,2022-01-01,0,9,20,2,1.3333333333333333,1.0,19.666666666666668,5.0,19.933333333333334,0.6666666666666666,0.3333333333333333,0.3333333333333333,12,0,0,1
1876,9,1,1.0,1.0,1.7,0.1,74.0,15,16.0,3.0,15.4,0.0,0.0,0.0,2022-01-01,1,7,15,5,2.0,1.3333333333333333,23.33333333333333,6.333333333333333,18.33333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,12,0,1,0
1877,10,0,1.0,0.0,2.1,0.4,52.0,1,12.0,3.0,16.0,0.0,0.0,0.0,2022-01-01,0,5,20,3,1.6666666666666667,1.3333333333333333,23.666666666666668,6.0,17.43333333333333,0.0,0.0,0.0,12,0,0,1
1878,12,0,1.0,2.0,0.6,1.7,70.0,15,5.0,1.0,19.2,0.0,0.0,0.0,2022-01-01,0,13,12,5,1.6666666666666667,0.6666666666666666,18.0,5.0,15.799999999999995,0.0,0.0,0.0,12,1,0,0
1879,35,1,4.0,2.0,2.3,0.8,58.0,12,16.0,6.0,16.3,1.0,0.0,0.0,2022-01-01,1,17,20,3,1.0,1.0,11.0,2.333333333333333,16.866666666666664,0.0,0.0,0.0,12,0,0,1
1880,13,1,3.0,0.0,2.8,0.8,55.0,1,12.0,5.0,14.8,0.0,1.0,1.0,2022-01-01,1,19,14,6,2.0,1.3333333333333333,11.0,3.333333333333333,17.166666666666668,0.3333333333333333,0.0,0.0,12,0,0,1
1881,14,0,0.0,1.0,1.3,1.4,64.0,17,15.0,5.0,17.7,1.0,0.0,0.0,2022-01-01,0,17,16,6,2.6666666666666665,1.3333333333333333,11.0,4.0,16.766666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,12,1,0,0
1882,15,1,3.0,1.0,3.3,0.3,67.0,1,16.0,7.0,15.4,1.0,1.0,1.0,2022-01-01,1,1,16,6,2.333333333333333,1.0,14.333333333333334,5.333333333333333,16.266666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,12,0,0,1
1883,3,0,3.0,1.0,1.8,1.6,37.0,10,9.0,5.0,12.1,0.0,0.0,0.0,2022-01-01,0,0,19,2,2.0,0.6666666666666666,14.333333333333334,5.666666666666667,15.966666666666669,0.6666666666666666,0.6666666666666666,0.6666666666666666,12,0,0,1
1884,16,0,1.0,1.0,2.4,0.9,73.0,1,23.0,6.0,18.0,2.0,0.0,0.0,2022-01-01,0,15,15,5,2.0,1.0,13.333333333333334,5.666666666666667,15.066666666666665,0.6666666666666666,0.3333333333333333,0.3333333333333333,12,0,1,0
1885,17,0,4.0,1.0,2.4,1.0,66.0,1,20.0,5.0,15.3,1.0,0.0,0.0,2022-01-01,0,2,17,5,2.333333333333333,1.0,16.0,6.0,15.166666666666666,1.0,0.3333333333333333,0.3333333333333333,12,0,0,1
1886,18,1,2.0,0.0,1.3,0.4,56.0,12,11.0,3.0,15.8,2.0,0.0,0.0,2022-01-01,1,14,12,5,2.6666666666666665,1.0,17.333333333333332,5.333333333333333,15.133333333333333,1.0,0.0,0.0,12,0,0,1
1887,19,0,1.0,0.0,2.1,0.2,67.0,12,13.0,3.0,19.0,1.0,1.0,1.0,2022-01-01,0,6,17,5,2.333333333333333,0.6666666666666666,18.0,4.666666666666667,16.366666666666664,1.6666666666666667,0.0,0.0,12,0,0,1
1888,21,1,4.0,1.0,2.9,0.3,68.0,1,17.0,8.0,14.5,1.0,0.0,0.0,2022-01-01,1,11,12,5,2.333333333333333,0.3333333333333333,14.666666666666666,3.6666666666666665,16.7,1.3333333333333333,0.3333333333333333,0.3333333333333333,12,0,0,1
1889,23,0,4.0,1.0,2.9,0.4,73.0,1,12.0,7.0,13.2,0.0,1.0,1.0,2022-01-01,0,16,17,5,2.333333333333333,0.3333333333333333,13.666666666666666,4.666666666666667,16.433333333333334,1.3333333333333333,0.3333333333333333,0.3333333333333333,12,0,0,1
1890,24,1,3.0,1.0,1.6,2.3,70.0,1,11.0,3.0,17.8,0.0,1.0,1.0,2022-01-01,1,10,17,5,3.0,0.6666666666666666,14.0,6.0,15.566666666666665,0.6666666666666666,0.6666666666666666,0.6666666666666666,12,0,0,1
2038,0,1,1.0,2.0,1.4,1.5,62.0,15,17.0,5.0,15.5,0.0,0.0,0.0,2022-01-01,1,4,14,6,1.0,1.6666666666666667,11.0,4.333333333333333,19.83333333333333,1.0,0.3333333333333333,0.3333333333333333,13,1,0,0
2039,11,0,0.0,4.0,0.9,1.6,66.0,12,15.0,4.0,19.6,0.0,0.0,0.0,2022-01-01,0,3,17,5,0.3333333333333333,2.333333333333333,14.0,4.666666666666667,18.23333333333333,0.6666666666666666,0.0,0.0,13,1,0,0
2040,22,1,2.0,1.0,1.8,1.3,30.0,12,13.0,5.0,19.5,2.0,0.0,0.0,2022-01-01,1,11,20,0,0.3333333333333333,2.333333333333333,14.0,4.333333333333333,18.3,0.3333333333333333,0.0,0.0,13,0,0,1
2041,32,0,1.0,0.0,1.1,1.4,51.0,12,11.0,4.0,15.5,1.0,0.0,0.0,2022-01-01,0,16,12,5,1.0,2.333333333333333,15.0,4.666666666666667,18.200000000000003,0.6666666666666666,0.0,0.0,13,0,0,1
2042,33,0,1.0,0.0,1.5,0.7,47.0,12,9.0,2.0,16.8,0.0,0.0,0.0,2022-01-01,0,10,20,3,1.0,1.6666666666666667,13.0,4.333333333333333,18.200000000000003,1.0,0.0,0.0,13,0,0,1
2043,34,1,3.0,1.0,1.5,1.3,40.0,12,10.0,6.0,15.5,0.0,0.0,0.0,2022-01-01,1,0,16,6,1.3333333333333333,0.3333333333333333,11.0,3.6666666666666665,17.266666666666666,1.0,0.0,0.0,13,0,0,1
2044,37,0,3.0,6.0,1.7,3.2,47.0,12,11.0,7.0,22.2,0.0,1.0,1.0,2022-01-01,0,12,14,6,1.6666666666666667,0.3333333333333333,10.0,4.0,15.933333333333332,0.3333333333333333,0.0,0.0,13,1,0,0
2045,1,0,2.0,1.0,1.4,0.6,60.0,12,12.0,4.0,18.8,0.0,0.0,0.0,2022-01-01,0,7,19,6,2.333333333333333,2.333333333333333,10.0,5.0,18.166666666666668,0.0,0.3333333333333333,0.3333333333333333,13,0,0,1
2046,2,1,0.0,0.0,0.8,0.8,63.0,12,15.0,2.0,19.4,1.0,0.0,0.0,2022-01-01,1,14,14,6,2.6666666666666665,2.6666666666666665,11.0,5.666666666666667,18.83333333333333,0.0,0.3333333333333333,0.3333333333333333,13,0,1,0
2047,3,1,2.0,0.0,1.5,0.6,52.0,12,28.0,10.0,21.4,1.0,0.0,0.0,2022-01-01,1,17,20,2,1.6666666666666667,2.333333333333333,12.666666666666666,4.333333333333333,20.133333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,13,0,0,1
2048,4,0,1.0,1.0,0.8,1.1,52.0,10,13.0,6.0,22.1,1.0,0.0,0.0,2022-01-01,0,5,17,5,1.3333333333333333,0.3333333333333333,18.33333333333333,5.333333333333333,19.866666666666667,0.6666666666666666,0.0,0.0,13,0,1,0
2049,5,1,1.0,0.0,1.2,1.1,53.0,12,16.0,3.0,18.1,0.0,0.0,0.0,2022-01-01,1,18,16,6,1.0,0.3333333333333333,18.666666666666668,6.0,20.966666666666665,1.0,0.0,0.0,13,0,0,1
2050,6,0,1.0,3.0,0.5,0.6,58.0,12,8.0,3.0,19.7,1.0,0.0,0.0,2022-01-01,0,1,14,6,1.3333333333333333,0.3333333333333333,19.0,6.333333333333333,20.53333333333333,0.6666666666666666,0.0,0.0,13,1,0,0
2051,7,0,2.0,1.0,2.5,1.4,47.0,12,14.0,9.0,17.7,0.0,0.0,0.0,2022-01-01,0,8,16,6,1.0,1.3333333333333333,12.333333333333334,4.0,19.96666666666667,0.6666666666666666,0.0,0.0,13,0,0,1
2052,8,1,3.0,0.0,2.4,0.7,65.0,12,17.0,8.0,15.9,0.0,0.0,0.0,2022-01-01,1,15,20,1,1.3333333333333333,1.3333333333333333,12.666666666666666,5.0,18.5,0.3333333333333333,0.0,0.0,13,0,0,1
2053,9,0,1.0,0.0,2.0,0.7,54.0,12,16.0,6.0,14.9,1.0,0.0,0.0,2022-01-01,0,19,12,5,2.0,1.3333333333333333,13.0,6.666666666666667,17.766666666666666,0.3333333333333333,0.0,0.0,13,0,0,1
2054,10,1,3.0,0.0,2.2,0.6,58.0,12,18.0,6.0,16.7,2.0,0.0,0.0,2022-01-01,1,2,20,1,2.0,0.3333333333333333,15.666666666666666,7.666666666666667,16.166666666666668,0.3333333333333333,0.0,0.0,13,0,0,1
2055,12,1,2.0,1.0,1.7,0.6,30.0,12,8.0,3.0,14.8,0.0,0.0,0.0,2022-01-01,1,12,12,5,2.333333333333333,0.0,17.0,6.666666666666667,15.833333333333334,1.0,0.0,0.0,13,0,0,1
2056,35,0,1.0,1.0,2.1,0.5,60.0,12,15.0,4.0,19.5,1.0,0.0,0.0,2022-01-01,0,6,20,2,2.0,0.3333333333333333,14.0,5.0,15.466666666666669,1.0,0.0,0.0,13,0,1,0
2057,13,0,2.0,3.0,0.4,3.1,43.0,12,6.0,4.0,18.2,0.0,0.0,0.0,2022-01-01,0,0,16,6,2.0,0.6666666666666666,13.666666666666666,4.333333333333333,17.0,1.0,0.0,0.0,13,1,0,0
2058,14,1,2.0,1.0,2.0,1.3,52.0,12,13.0,4.0,16.4,0.0,1.0,1.0,2022-01-01,1,6,15,5,1.6666666666666667,1.6666666666666667,9.666666666666666,3.6666666666666665,17.5,0.3333333333333333,0.0,0.0,13,0,0,1
2059,36,1,2.0,2.0,2.0,0.6,66.0,12,24.0,6.0,16.7,0.0,0.0,0.0,2022-01-01,1,9,20,2,1.6666666666666667,1.6666666666666667,11.333333333333334,4.0,18.03333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,13,0,1,0
2060,15,0,2.0,0.0,1.1,1.8,66.0,12,11.0,5.0,16.4,0.0,0.0,0.0,2022-01-01,0,9,14,6,2.0,2.0,14.333333333333334,4.666666666666667,17.099999999999998,0.0,0.3333333333333333,0.3333333333333333,13,0,0,1
2061,16,1,3.0,0.0,4.4,1.6,57.0,12,26.0,8.0,15.5,1.0,0.0,0.0,2022-01-01,1,10,14,6,2.0,1.0,16.0,5.0,16.499999999999996,0.0,0.3333333333333333,0.3333333333333333,13,0,0,1
2062,18,0,0.0,7.0,0.8,2.8,41.0,12,8.0,4.0,15.4,0.0,0.0,0.0,2022-01-01,0,11,16,6,2.333333333333333,0.6666666666666666,20.33333333333333,6.333333333333333,16.2,0.3333333333333333,0.0,0.0,13,1,0,0
2063,19,1,0.0,0.0,0.8,1.0,47.0,10,10.0,4.0,15.4,0.0,0.0,0.0,2022-01-01,1,16,14,6,1.6666666666666667,2.333333333333333,15.0,5.666666666666667,15.766666666666666,0.3333333333333333,0.0,0.0,13,0,1,0
2064,21,0,0.0,2.0,0.4,3.7,54.0,12,6.0,1.0,14.2,0.0,0.0,0.0,2022-01-01,0,14,16,6,1.0,2.333333333333333,14.666666666666666,5.333333333333333,15.433333333333332,0.3333333333333333,0.0,0.0,13,1,0,0
2065,17,1,1.0,0.0,1.2,0.7,64.0,12,18.0,3.0,19.9,1.0,0.0,0.0,2022-01-01,1,3,20,2,0.0,3.0,8.0,3.0,15.0,0.0,0.0,0.0,13,0,0,1
2066,23,1,2.0,0.0,3.4,1.0,63.0,12,29.0,11.0,16.5,0.0,0.0,0.0,2022-01-01,1,7,12,5,0.3333333333333333,0.6666666666666666,11.333333333333334,2.6666666666666665,16.5,0.3333333333333333,0.0,0.0,13,0,0,1
2067,24,0,2.0,0.0,3.5,0.7,68.0,12,22.0,7.0,15.4,1.0,0.0,0.0,2022-01-01,0,15,16,6,1.0,0.6666666666666666,17.666666666666668,5.0,16.866666666666664,0.3333333333333333,0.0,0.0,13,0,0,1
2215,0,1,2.0,0.0,1.7,0.3,61.0,15,23.0,9.0,16.0,1.0,0.0,0.0,2022-01-01,1,15,15,5,0.6666666666666666,2.0,9.0,3.0,21.3,0.3333333333333333,0.0,0.0,14,0,0,1
2216,11,0,0.0,0.0,0.2,1.5,46.0,15,4.0,1.0,17.8,0.0,0.0,0.0,2022-01-01,0,4,15,5,1.3333333333333333,1.6666666666666667,15.333333333333334,5.333333333333333,17.2,0.3333333333333333,0.0,0.0,14,0,1,0
2217,22,1,3.0,3.0,1.8,2.1,31.0,15,12.0,5.0,14.8,1.0,0.0,0.0,2022-01-01,1,12,16,6,1.3333333333333333,0.0,14.333333333333334,4.666666666666667,17.633333333333333,0.3333333333333333,0.0,0.0,14,0,1,0
2218,32,0,1.0,1.0,1.7,0.7,63.0,15,21.0,6.0,18.1,1.0,0.0,0.0,2022-01-01,0,19,14,6,1.6666666666666667,1.0,13.0,5.0,16.2,0.6666666666666666,0.0,0.0,14,0,1,0
