,round,gf,ga,xg,xga,poss,formation,sh,sot,dist,fk,pk,pkatt,venue_code,opp_code,hour,day_code,home_code,target_home,target_away,target_draw
227,34,3.0,1.0,1.2,2.5,35.0,17,6.0,3.0,19.8,1.0,0.0,0.0,0,16,20,4,2,1,0,0
228,35,2.0,2.0,1.9,1.6,50.0,17,13.0,5.0,11.7,0.0,0.0,0.0,1,18,15,5,2,0,0,1
229,36,0.0,1.0,0.6,1.2,47.0,17,10.0,2.0,19.4,0.0,0.0,0.0,0,0,14,6,2,0,1,0
230,2,1.0,0.0,1.9,0.8,43.0,17,13.0,6.0,16.8,1.0,0.0,0.0,1,13,12,5,2,1,0,0
231,3,1.0,2.0,1.8,2.4,65.0,17,16.0,4.0,17.0,1.0,0.0,0.0,0,14,15,5,2,0,1,0
232,4,1.0,2.0,0.6,1.1,47.0,4,9.0,2.0,14.6,0.0,0.0,0.0,1,19,15,5,2,0,1,0
233,5,2.0,3.0,1.1,2.3,48.0,17,20.0,6.0,19.2,1.0,0.0,0.0,0,17,15,5,2,0,1,0
234,6,0.0,1.0,0.4,0.3,68.0,17,6.0,3.0,17.5,0.0,0.0,0.0,0,6,19,1,2,0,1,0
235,7,0.0,3.0,0.1,2.4,27.0,17,3.0,0.0,15.6,0.0,0.0,0.0,1,11,15,5,2,0,1,0
236,8,1.0,0.0,1.0,2.1,34.0,18,11.0,2.0,11.6,0.0,0.0,0.0,0,5,15,5,2,1,0,0
237,10,1.0,1.0,2.0,1.4,40.0,18,12.0,4.0,15.0,1.0,0.0,0.0,1,0,15,3,2,0,0,1
238,12,0.0,2.0,0.5,0.8,45.0,17,10.0,2.0,18.9,0.0,0.0,0.0,0,4,12,5,2,0,1,0
239,13,0.0,4.0,0.6,2.4,57.0,15,3.0,2.0,13.1,0.0,0.0,0.0,0,18,17,2,2,0,1,0
240,16,3.0,1.0,1.4,1.8,34.0,16,11.0,3.0,16.2,0.0,0.0,0.0,1,4,19,1,2,1,0,0
241,17,2.0,1.0,2.2,1.7,40.0,15,16.0,6.0,18.9,2.0,0.0,0.0,1,1,15,5,2,1,0,0
242,20,2.0,2.0,1.4,1.9,27.0,15,9.0,5.0,9.6,0.0,0.0,0.0,1,5,15,5,2,0,0,1
243,21,1.0,2.0,1.4,1.8,26.0,10,6.0,3.0,15.6,0.0,0.0,0.0,0,11,12,5,2,0,1,0
244,23,0.0,2.0,0.5,0.8,58.0,10,12.0,1.0,19.7,1.0,0.0,0.0,1,6,19,5,2,0,1,0
245,24,0.0,1.0,0.1,1.7,46.0,18,4.0,0.0,24.9,0.0,0.0,0.0,0,19,18,2,2,0,1,0
246,25,1.0,4.0,1.6,1.8,55.0,17,12.0,1.0,17.4,1.0,0.0,0.0,1,14,18,2,2,0,1,0
247,26,2.0,5.0,1.8,2.5,32.0,17,6.0,2.0,17.9,0.0,1.0,1.0,0,13,15,5,2,0,1,0
248,27,0.0,0.0,1.4,0.5,37.0,17,9.0,2.0,12.4,0.0,0.0,0.0,1,17,18,3,2,0,0,1
249,28,4.0,1.0,2.5,1.5,44.0,17,8.0,3.0,17.5,0.0,1.0,1.0,1,10,19,6,2,1,0,0
250,29,1.0,2.0,1.6,0.7,29.0,10,15.0,3.0,15.3,1.0,0.0,0.0,0,12,18,2,2,0,1,0
251,30,0.0,2.0,0.5,2.5,44.0,17,11.0,3.0,16.8,0.0,0.0,0.0,1,16,14,6,2,0,1,0
252,31,3.0,1.0,1.5,1.7,31.0,17,12.0,6.0,19.4,1.0,1.0,1.0,0,7,16,6,2,1,0,0
253,34,1.0,0.0,1.0,1.5,49.0,16,7.0,3.0,12.7,0.0,0.0,0.0,1,14,16,6,4,1,0,0
254,35,0.0,2.0,0.4,2.4,36.0,18,9.0,1.0,19.9,0.0,0.0,0.0,0,0,12,6,4,0,1,0
255,36,1.0,1.0,1.0,1.5,47.0,17,12.0,3.0,16.0,0.0,0.0,0.0,1,7,13,6,4,0,0,1
256,37,3.0,0.0,1.4,0.7,35.0,17,6.0,4.0,17.7,0.0,1.0,1.0,0,18,20,4,4,1,0,0
257,1,1.0,1.0,1.2,0.3,52.0,16,7.0,2.0,11.5,0.0,0.0,0.0,1,16,13,6,4,0,0,1
258,4,0.0,1.0,0.5,1.2,42.0,18,8.0,2.0,21.6,0.0,0.0,0.0,0,13,15,5,4,0,1,0
259,5,0.0,0.0,0.6,0.5,54.0,16,10.0,3.0,16.1,0.0,0.0,0.0,1,6,19,1,4,0,0,1
260,6,1.0,5.0,1.7,1.8,43.0,16,5.0,1.0,13.8,0.0,1.0,1.0,1,11,15,5,4,0,1,0
261,8,0.0,2.0,0.4,1.5,26.0,18,7.0,4.0,17.0,0.0,0.0,0.0,0,17,20,2,4,0,1,0
262,12,0.0,2.0,0.5,2.1,33.0,18,8.0,1.0,18.0,1.0,0.0,0.0,0,5,15,1,4,0,1,0
263,13,0.0,0.0,0.5,0.5,54.0,16,10.0,3.0,18.4,1.0,0.0,0.0,0,14,15,5,4,0,0,1
264,14,2.0,2.0,2.4,1.5,49.0,16,15.0,6.0,16.6,0.0,0.0,0.0,1,2,12,0,4,0,0,1
265,16,0.0,4.0,0.8,1.3,42.0,19,10.0,3.0,15.5,0.0,0.0,0.0,1,5,12,5,4,0,1,0
266,17,1.0,1.0,1.1,1.4,34.0,16,8.0,1.0,23.8,0.0,1.0,1.0,0,16,19,2,4,0,0,1
267,18,3.0,1.0,1.7,0.4,55.0,16,21.0,5.0,17.1,0.0,0.0,0.0,1,18,15,5,4,1,0,0
268,21,2.0,1.0,1.2,1.2,33.0,16,13.0,6.0,16.6,0.0,0.0,0.0,1,0,13,6,4,1,0,0
269,23,0.0,2.0,0.3,1.5,41.0,16,10.0,4.0,27.0,0.0,0.0,0.0,0,7,15,5,4,0,1,0
270,25,0.0,2.0,1.8,1.2,48.0,10,14.0,2.0,20.9,1.0,0.0,1.0,1,10,15,5,4,0,1,0
271,27,2.0,3.0,1.5,2.1,51.0,15,12.0,3.0,13.4,0.0,0.0,0.0,0,6,15,5,4,0,1,0
272,28,1.0,1.0,1.1,1.3,37.0,16,7.0,4.0,23.2,0.0,1.0,1.0,1,17,19,1,4,0,0,1
273,30,1.0,0.0,1.0,0.8,32.0,15,11.0,4.0,19.5,0.0,0.0,0.0,1,13,20,4,4,1,0,0
274,24,1.0,3.0,1.2,1.6,27.0,18,6.0,3.0,17.9,0.0,0.0,0.0,0,12,20,2,4,0,1,0
275,31,0.0,4.0,0.1,2.8,28.0,12,2.0,1.0,26.6,0.0,0.0,0.0,0,11,15,6,4,0,1,0
276,11,3.0,2.0,1.7,1.4,34.0,16,5.0,2.0,18.1,1.0,1.0,1.0,1,13,16,6,4,1,0,0
277,22,0.0,1.0,0.6,1.6,31.0,18,6.0,2.0,16.8,1.0,0.0,0.0,0,11,17,5,4,0,1,0
278,32,2.0,2.0,2.8,1.6,42.0,16,13.0,3.0,18.0,0.0,1.0,2.0,1,8,15,5,4,0,0,1
279,33,2.0,2.0,1.4,2.0,49.0,10,11.0,3.0,18.2,0.0,1.0,1.0,0,16,20,0,4,0,0,1
280,34,1.0,2.0,0.8,1.9,30.0,10,8.0,4.0,17.8,0.0,0.0,0.0,1,17,17,5,4,0,1,0
281,35,0.0,2.0,0.2,2.7,21.0,10,4.0,1.0,11.4,0.0,0.0,0.0,0,12,15,5,4,0,1,0
282,36,1.0,0.0,1.2,1.4,36.0,16,9.0,4.0,15.3,0.0,0.0,0.0,1,18,20,4,4,1,0,0
283,37,1.0,0.0,0.8,1.8,33.0,16,7.0,1.0,18.6,0.0,0.0,0.0,0,14,15,5,4,1,0,0
284,1,1.0,0.0,0.9,1.4,40.0,16,7.0,1.0,17.1,0.0,0.0,0.0,1,19,15,5,4,1,0,0
285,2,1.0,3.0,0.5,2.0,39.0,16,5.0,3.0,18.6,0.0,0.0,0.0,0,7,15,5,4,0,1,0
286,4,1.0,1.0,1.0,1.2,54.0,16,14.0,3.0,17.3,1.0,0.0,0.0,1,10,15,5,4,0,0,1
287,6,3.0,1.0,1.3,1.7,32.0,15,8.0,2.0,18.5,0.0,1.0,1.0,1,6,19,1,4,1,0,0
288,8,1.0,2.0,0.4,1.2,43.0,16,6.0,2.0,20.3,1.0,0.0,0.0,1,5,13,6,4,0,1,0
289,9,0.0,2.0,0.8,0.8,43.0,10,10.0,5.0,19.1,1.0,0.0,0.0,0,2,15,5,4,0,1,0
290,10,1.0,1.0,1.1,0.8,33.0,18,12.0,3.0,19.7,0.0,0.0,0.0,1,0,17,2,4,0,0,1
291,12,1.0,0.0,1.1,0.7,46.0,18,11.0,3.0,19.2,1.0,0.0,0.0,1,7,15,5,4,1,0,0
292,13,2.0,2.0,0.7,0.8,45.0,18,13.0,6.0,17.0,0.0,0.0,0.0,0,18,19,2,4,0,0,1
293,14,0.0,1.0,0.4,2.0,30.0,18,7.0,0.0,19.0,0.0,0.0,0.0,1,11,15,5,4,0,1,0
294,15,1.0,2.0,0.8,2.4,44.0,18,7.0,3.0,13.6,0.0,0.0,0.0,0,13,15,5,4,0,1,0
295,16,2.0,4.0,2.2,3.3,39.0,15,15.0,6.0,14.8,0.0,0.0,0.0,0,8,19,1,4,0,1,0
296,20,1.0,2.0,1.2,1.8,51.0,15,15.0,3.0,20.8,1.0,0.0,0.0,0,10,19,1,4,0,1,0
297,23,2.0,1.0,0.2,1.5,38.0,18,4.0,3.0,25.1,0.0,0.0,0.0,0,6,12,5,4,1,0,0
298,25,0.0,1.0,0.7,0.7,60.0,15,14.0,1.0,20.2,0.0,0.0,0.0,1,16,15,5,4,0,1,0
299,19,0.0,3.0,0.4,2.7,32.0,15,3.0,1.0,17.9,0.0,0.0,0.0,0,5,19,2,4,0,1,0
300,27,0.0,5.0,0.3,2.5,51.0,15,8.0,1.0,23.7,0.0,0.0,0.0,1,2,15,5,4,0,1,0
301,28,0.0,0.0,0.2,2.7,32.0,15,5.0,0.0,24.5,0.0,0.0,0.0,0,19,15,5,4,0,0,1
302,26,0.0,1.0,0.3,1.3,23.0,15,6.0,1.0,19.2,0.0,0.0,0.0,0,17,19,1,4,0,1,0
303,29,1.0,1.0,1.3,0.4,50.0,17,9.0,2.0,13.3,0.0,0.0,0.0,1,14,17,5,4,0,0,1
304,30,1.0,1.0,1.9,2.4,30.0,18,10.0,4.0,16.2,1.0,1.0,1.0,0,0,16,6,4,0,0,1
305,31,1.0,4.0,0.5,1.6,25.0,18,6.0,2.0,19.0,1.0,0.0,0.0,1,12,15,6,4,0,1,0
306,11,1.0,1.0,2.0,0.8,57.0,4,16.0,4.0,16.9,0.0,0.0,0.0,1,18,15,5,4,0,0,1
307,22,0.0,2.0,0.8,1.7,51.0,4,12.0,3.0,15.4,0.0,0.0,0.0,1,16,15,5,4,0,1,0
308,32,0.0,4.0,0.9,1.9,47.0,4,6.0,1.0,14.7,0.0,0.0,0.0,0,12,15,5,4,0,1,0
309,34,0.0,0.0,1.4,0.9,71.0,4,16.0,2.0,18.3,0.0,0.0,0.0,0,14,17,5,4,0,0,1
310,35,0.0,2.0,0.6,3.7,47.0,6,8.0,1.0,17.4,0.0,0.0,0.0,0,5,15,5,4,0,1,0
311,36,3.0,0.0,2.4,0.4,48.0,17,17.0,6.0,17.6,1.0,0.0,0.0,1,17,12,5,4,1,0,0
312,37,1.0,2.0,1.2,3.0,51.0,17,20.0,5.0,20.3,0.0,0.0,0.0,0,1,15,5,4,0,1,0
313,1,3.0,2.0,1.2,0.9,55.0,17,7.0,3.0,20.4,2.0,1.0,1.0,1,7,15,5,4,1,0,0
314,3,1.0,3.0,0.8,3.6,58.0,17,6.0,2.0,11.0,0.0,0.0,0.0,0,13,14,6,4,0,1,0
315,4,0.0,2.0,0.6,3.6,53.0,4,7.0,0.0,15.1,0.0,0.0,0.0,1,10,15,5,4,0,1,0
316,5,1.0,2.0,0.8,1.3,56.0,14,12.0,5.0,21.0,1.0,0.0,0.0,0,11,15,5,4,0,1,0
317,6,2.0,1.0,1.7,0.9,50.0,8,20.0,9.0,14.6,1.0,0.0,0.0,0,0,20,3,4,1,0,0
318,7,2.0,2.0,1.2,1.5,61.0,15,13.0,5.0,18.0,0.0,0.0,0.0,1,19,16,6,4,0,0,1
319,8,1.0,1.0,2.3,0.7,65.0,12,15.0,10.0,19.3,0.0,0.0,0.0,0,6,19,0,4,0,0,1
320,10,1.0,2.0,1.0,0.8,46.0,4,11.0,5.0,21.5,1.0,0.0,0.0,0,17,12,3,4,0,1,0
321,12,2.0,0.0,0.8,0.5,55.0,12,16.0,6.0,20.9,0.0,0.0,0.0,1,2,12,5,4,1,0,0
322,13,1.0,1.0,1.3,1.3,48.0,8,16.0,5.0,16.9,1.0,0.0,0.0,1,5,12,2,4,0,0,1
323,14,0.0,1.0,1.3,1.7,47.0,4,9.0,2.0,15.8,0.0,0.0,0.0,0,7,15,5,4,0,1,0
324,15,1.0,1.0,1.1,0.6,55.0,17,10.0,2.0,13.6,0.0,0.0,0.0,1,1,15,5,4,0,0,1
325,16,1.0,3.0,1.8,1.4,66.0,17,21.0,8.0,19.4,0.0,0.0,0.0,0,2,19,1,4,0,1,0
326,17,3.0,3.0,1.9,0.8,65.0,12,19.0,6.0,17.7,2.0,0.0,0.0,0,18,15,5,4,0,0,1
327,20,0.0,1.0,2.2,2.5,65.0,12,23.0,8.0,17.8,0.0,0.0,0.0,1,6,12,5,4,0,1,0
328,21,0.0,0.0,0.3,0.8,57.0,15,7.0,1.0,23.9,0.0,0.0,0.0,0,19,15,5,4,0,0,1
329,23,2.0,1.0,1.0,0.8,41.0,12,9.0,5.0,16.2,0.0,0.0,0.0,1,0,15,5,4,1,0,0
330,24,0.0,0.0,1.1,0.6,34.0,11,9.0,1.0,27.6,1.0,0.0,1.0,0,10,18,1,4,0,0,1
331,25,0.0,3.0,0.4,1.0,38.0,17,8.0,2.0,17.6,0.0,0.0,0.0,1,13,20,1,4,0,1,0
332,27,1.0,3.0,2.4,2.5,44.0,13,12.0,2.0,13.1,0.0,0.0,0.0,1,11,20,2,4,0,1,0
333,28,0.0,5.0,0.2,4.4,30.0,16,3.0,0.0,13.3,0.0,0.0,0.0,1,12,20,5,4,0,1,0
334,29,1.0,1.0,0.7,2.5,33.0,3,10.0,2.0,15.1,0.0,0.0,0.0,0,16,20,3,4,0,0,1
335,30,0.0,0.0,0.8,0.9,61.0,12,11.0,3.0,17.9,0.0,0.0,0.0,1,14,18,0,4,0,0,1
336,0,1.0,3.0,1.1,1.2,52.0,7,13.0,3.0,17.6,0.0,0.0,0.0,1,5,20,0,4,0,1,0
337,11,3.0,0.0,1.8,0.5,53.0,4,12.0,5.0,22.5,0.0,1.0,1.0,0,14,14,6,4,1,0,0
338,22,2.0,3.0,2.5,1.5,53.0,4,17.0,4.0,16.5,0.0,1.0,1.0,1,13,12,5,4,0,1,0
339,32,2.0,4.0,1.3,1.6,57.0,4,11.0,3.0,18.7,1.0,0.0,0.0,0,7,15,5,4,0,1,0
340,33,1.0,1.0,1.7,0.8,66.0,4,20.0,3.0,16.0,0.0,0.0,0.0,0,6,14,6,4,0,0,1
341,35,1.0,2.0,0.3,1.7,56.0,6,6.0,2.0,16.1,0.0,0.0,0.0,0,17,19,6,4,0,1,0
342,37,2.0,1.0,1.4,1.5,44.0,3,7.0,3.0,13.3,0.0,0.0,0.0,0,1,15,5,4,1,0,0
343,1,1.0,1.0,2.3,0.2,40.0,3,9.0,2.0,20.9,1.0,1.0,2.0,1,11,12,5,4,0,0,1
344,2,1.0,2.0,1.9,1.4,48.0,3,11.0,3.0,15.8,0.0,1.0,1.0,1,16,20,0,4,0,1,0
345,3,0.0,3.0,0.9,1.5,46.0,12,12.0,4.0,20.3,0.0,0.0,0.0,0,10,19,6,4,0,1,0
346,4,0.0,0.0,0.5,1.0,54.0,4,9.0,4.0,23.5,1.0,0.0,0.0,0,8,20,2,4,0,0,1
347,6,2.0,2.0,1.1,1.3,56.0,4,13.0,4.0,16.2,0.0,0.0,0.0,0,18,14,6,4,0,0,1
348,7,0.0,1.0,0.8,1.1,50.0,7,13.0,2.0,13.9,0.0,0.0,0.0,1,0,18,1,4,0,1,0
349,8,3.0,3.0,2.2,1.6,54.0,4,12.0,3.0,16.7,0.0,1.0,1.0,1,19,17,5,4,0,0,1
350,9,0.0,1.0,0.2,2.0,35.0,8,5.0,1.0,21.0,0.0,0.0,0.0,0,12,18,2,4,0,1,0
351,10,1.0,0.0,1.4,0.3,34.0,4,7.0,2.0,15.1,0.0,0.0,0.0,0,9,15,5,4,1,0,0
352,12,0.0,0.0,1.8,0.5,50.0,7,16.0,5.0,16.0,1.0,0.0,0.0,1,8,19,2,4,0,0,1
353,13,1.0,0.0,1.6,0.4,43.0,4,16.0,3.0,15.5,0.0,0.0,0.0,1,17,19,6,4,1,0,0
354,14,1.0,0.0,1.3,1.0,37.0,7,13.0,4.0,13.7,0.0,0.0,0.0,0,11,20,2,4,1,0,0
355,16,0.0,0.0,2.2,0.1,58.0,9,26.0,9.0,18.3,3.0,0.0,0.0,1,1,20,5,4,0,0,1
356,17,1.0,2.0,2.4,0.2,74.0,17,25.0,5.0,14.5,0.0,0.0,0.0,1,6,20,0,4,0,1,0
357,19,1.0,2.0,0.8,0.9,37.0,17,7.0,2.0,15.0,0.0,0.0,0.0,1,10,20,5,4,0,1,0
358,20,2.0,1.0,0.8,0.6,41.0,17,8.0,6.0,18.8,1.0,0.0,0.0,0,16,12,6,4,1,0,0
359,21,3.0,0.0,0.9,0.1,65.0,3,11.0,6.0,15.7,0.0,0.0,0.0,1,14,20,5,4,1,0,0
360,23,1.0,2.0,1.2,1.5,43.0,3,5.0,3.0,10.3,0.0,0.0,0.0,0,13,19,6,4,0,1,0
361,24,0.0,0.0,1.2,0.4,55.0,4,23.0,3.0,19.0,2.0,0.0,0.0,1,7,20,0,4,0,0,1
362,25,0.0,0.0,0.5,0.7,36.0,0,11.0,2.0,23.6,1.0,0.0,0.0,0,5,20,1,4,0,0,1
363,27,2.0,0.0,2.3,0.6,42.0,3,16.0,4.0,18.4,0.0,1.0,1.0,1,9,15,5,4,1,0,0
364,28,1.0,2.0,0.3,1.1,39.0,16,5.0,3.0,12.8,0.0,0.0,0.0,0,19,12,6,4,0,1,0
365,29,1.0,1.0,0.8,1.7,51.0,4,10.0,2.0,23.8,0.0,0.0,0.0,1,18,20,5,4,0,0,1
366,30,3.0,2.0,1.1,0.9,63.0,7,19.0,6.0,19.7,1.0,0.0,0.0,1,12,19,1,4,1,0,0
367,31,0.0,2.0,0.2,0.8,46.0,15,5.0,1.0,22.6,0.0,0.0,0.0,0,0,16,6,4,0,1,0
368,33,0.0,0.0,0.8,1.4,51.0,4,13.0,4.0,21.1,0.0,0.0,0.0,1,0,13,6,5,0,0,1
369,35,0.0,1.0,0.5,0.9,39.0,6,4.0,2.0,11.5,0.0,0.0,0.0,1,12,17,5,5,0,1,0
370,36,1.0,2.0,0.8,1.7,57.0,4,15.0,5.0,20.0,1.0,0.0,0.0,0,6,15,5,5,0,1,0
371,1,1.0,0.0,1.6,0.5,58.0,4,18.0,5.0,15.1,0.0,0.0,0.0,0,2,17,5,5,1,0,0
372,2,1.0,0.0,1.6,0.7,54.0,0,18.0,8.0,17.2,0.0,0.0,0.0,1,13,16,6,5,1,0,0
373,4,1.0,1.0,0.8,1.2,47.0,6,11.0,3.0,17.5,1.0,0.0,0.0,0,11,17,5,5,0,0,1
374,6,3.0,1.0,3.2,0.6,65.0,6,22.0,8.0,16.6,0.0,1.0,1.0,1,14,12,5,5,1,0,0
375,7,0.0,1.0,1.2,0.3,69.0,6,19.0,2.0,18.2,0.0,0.0,0.0,0,18,12,5,5,0,1,0
376,9,1.0,0.0,1.4,0.5,54.0,4,24.0,8.0,19.4,1.0,0.0,0.0,1,16,15,5,5,1,0,0
377,10,0.0,0.0,1.8,0.3,68.0,4,25.0,5.0,19.5,1.0,0.0,0.0,0,7,12,5,5,0,0,1
378,12,2.0,0.0,2.1,0.5,67.0,6,25.0,7.0,18.0,2.0,0.0,0.0,1,4,15,1,5,1,0,0
379,14,2.0,2.0,3.0,1.2,42.0,6,18.0,5.0,16.9,1.0,1.0,1.0,0,0,19,2,5,0,0,1
380,15,0.0,0.0,0.6,1.2,56.0,6,17.0,7.0,22.2,1.0,0.0,0.0,1,10,15,5,5,0,0,1
381,16,4.0,0.0,1.3,0.8,58.0,4,14.0,10.0,20.4,3.0,0.0,0.0,0,4,12,5,5,1,0,0
382,17,0.0,3.0,1.2,1.1,65.0,4,21.0,5.0,17.9,2.0,0.0,0.0,1,2,19,2,5,0,1,0
383,20,1.0,2.0,1.7,1.2,56.0,4,14.0,7.0,18.2,1.0,0.0,0.0,0,13,14,6,5,0,1,0
384,21,0.0,1.0,0.1,0.9,29.0,4,3.0,0.0,17.6,0.0,0.0,0.0,0,12,16,6,5,0,1,0
385,23,2.0,1.0,3.1,1.1,62.0,4,27.0,8.0,17.5,1.0,0.0,0.0,1,6,17,5,5,1,0,0
386,25,1.0,3.0,1.0,1.4,49.0,4,14.0,4.0,17.1,0.0,0.0,0.0,1,17,16,6,5,0,1,0
387,26,1.0,1.0,1.7,0.3,59.0,4,23.0,6.0,16.7,0.0,0.0,0.0,1,18,16,6,5,0,0,1
388,27,3.0,2.0,0.8,1.0,58.0,4,17.0,5.0,21.5,0.0,0.0,0.0,0,16,12,5,5,1,0,0
389,30,1.0,0.0,0.6,0.5,32.0,6,12.0,4.0,16.6,0.0,0.0,0.0,1,11,16,6,5,1,0,0
390,31,0.0,3.0,1.0,2.2,58.0,6,6.0,2.0,14.6,0.0,0.0,0.0,0,14,15,6,5,0,1,0
391,11,3.0,2.0,1.6,2.4,62.0,15,24.0,11.0,20.4,1.0,0.0,0.0,1,0,17,5,5,1,0,0
392,22,2.0,1.0,1.5,0.2,80.0,15,14.0,2.0,19.6,0.0,1.0,1.0,0,14,16,6,5,1,0,0
393,32,2.0,0.0,1.1,0.9,72.0,15,24.0,6.0,20.3,1.0,0.0,0.0,1,2,15,5,5,1,0,0
394,34,0.0,0.0,1.5,1.0,71.0,15,17.0,6.0,16.0,1.0,0.0,0.0,0,18,13,6,5,0,0,1
395,35,1.0,1.0,1.1,1.6,47.0,15,10.0,4.0,13.2,0.0,0.0,0.0,1,11,17,5,5,0,0,1
396,36,3.0,0.0,2.9,1.6,65.0,15,21.0,6.0,15.1,0.0,0.0,0.0,0,16,14,6,5,1,0,0
397,37,2.0,2.0,1.8,0.8,62.0,15,21.0,6.0,18.0,1.0,0.0,0.0,1,13,12,5,5,0,0,1
398,2,3.0,1.0,1.7,0.4,73.0,15,15.0,6.0,17.4,0.0,0.0,0.0,1,6,16,6,5,1,0,0
399,3,0.0,0.0,1.2,0.3,68.0,15,15.0,4.0,21.5,1.0,0.0,0.0,1,7,14,6,5,0,0,1
400,4,1.0,3.0,1.0,3.1,60.0,15,13.0,2.0,17.5,0.0,0.0,0.0,0,17,17,5,5,0,1,0
401,5,2.0,0.0,2.1,0.4,65.0,15,16.0,9.0,18.4,3.0,0.0,0.0,1,8,12,6,5,1,0,0
402,6,1.0,2.0,1.3,0.7,70.0,15,17.0,3.0,19.0,1.0,0.0,0.0,0,19,19,2,5,0,1,0
403,7,2.0,0.0,0.6,0.9,39.0,15,8.0,5.0,17.9,1.0,0.0,0.0,1,12,17,5,5,1,0,0
404,8,2.0,1.0,1.2,0.4,57.0,15,10.0,3.0,19.6,2.0,0.0,0.0,0,4,13,6,5,1,0,0
405,9,0.0,1.0,2.4,0.5,72.0,15,17.0,5.0,15.5,0.0,0.0,0.0,1,10,15,5,5,0,1,0
406,12,1.0,0.0,0.9,0.2,65.0,15,12.0,4.0,21.3,1.0,0.0,0.0,0,6,12,6,5,1,0,0
407,13,0.0,0.0,0.9,0.2,71.0,15,17.0,6.0,18.9,2.0,0.0,0.0,1,16,19,2,5,0,0,1
408,14,2.0,1.0,1.3,0.5,65.0,15,10.0,6.0,18.5,1.0,0.0,0.0,1,14,17,5,5,1,0,0
409,15,0.0,2.0,0.9,1.5,64.0,15,13.0,1.0,17.7,0.0,0.0,0.0,0,0,17,5,5,0,1,0
410,16,0.0,4.0,0.7,2.0,68.0,15,11.0,7.0,18.0,0.0,0.0,0.0,0,2,19,2,5,0,1,0
411,18,0.0,6.0,0.9,3.0,44.0,15,12.0,4.0,19.4,1.0,0.0,0.0,0,12,16,6,5,0,1,0
412,20,2.0,0.0,0.6,0.6,46.0,15,11.0,1.0,21.2,1.0,0.0,0.0,1,17,20,2,5,1,0,0
413,21,2.0,1.0,1.2,0.8,63.0,15,20.0,7.0,15.6,0.0,0.0,0.0,0,8,14,6,5,1,0,0
414,23,1.0,1.0,1.1,0.5,76.0,15,22.0,6.0,19.5,2.0,0.0,0.0,1,19,14,6,5,0,0,1
415,24,0.0,2.0,1.4,2.3,67.0,15,17.0,5.0,16.7,1.0,0.0,0.0,0,7,16,6,5,0,1,0
416,19,3.0,0.0,2.7,0.4,68.0,15,17.0,4.0,13.8,1.0,0.0,0.0,1,4,19,2,5,1,0,0
417,26,2.0,0.0,1.9,0.6,53.0,15,16.0,7.0,14.5,2.0,0.0,0.0,1,18,20,0,5,1,0,0
418,27,0.0,2.0,0.7,1.2,38.0,15,6.0,3.0,15.0,0.0,0.0,0.0,0,11,16,6,5,0,1,0
419,29,1.0,1.0,1.7,1.1,48.0,15,16.0,3.0,19.1,2.0,0.0,0.0,0,13,16,6,5,0,0,1
420,31,0.0,0.0,1.5,0.4,53.0,15,14.0,4.0,19.5,0.0,0.0,0.0,0,10,15,6,5,0,0,1
421,0,0.0,4.0,1.0,2.2,54.0,12,18.0,7.0,19.1,0.0,0.0,0.0,0,13,16,6,5,0,1,0
422,11,1.0,1.0,1.1,0.8,50.0,15,14.0,5.0,18.2,1.0,0.0,0.0,1,10,16,6,5,0,0,1
423,33,5.0,2.0,2.7,1.7,54.0,4,15.0,6.0,13.2,0.0,0.0,0.0,0,19,15,5,5,1,0,0
424,34,1.0,2.0,1.3,0.6,55.0,15,13.0,2.0,16.6,0.0,0.0,0.0,1,11,16,6,5,0,1,0
425,35,2.0,0.0,3.7,0.6,53.0,15,23.0,9.0,16.6,0.0,1.0,1.0,1,4,15,5,5,1,0,0
426,36,4.0,1.0,1.7,1.4,57.0,15,13.0,7.0,18.0,0.0,0.0,0.0,0,16,14,6,5,1,0,0
427,37,1.0,0.0,2.0,0.4,71.0,15,16.0,7.0,13.0,1.0,0.0,0.0,1,14,15,5,5,1,0,0
428,3,2.0,0.0,3.6,0.2,60.0,12,23.0,5.0,18.3,4.0,0.0,0.0,1,6,12,5,5,1,0,0
429,4,1.0,2.0,0.9,1.0,53.0,15,11.0,2.0,17.8,1.0,0.0,0.0,0,12,17,5,5,0,1,0
430,5,0.0,1.0,2.3,0.9,66.0,12,19.0,6.0,15.0,0.0,0.0,0.0,1,18,15,5,5,0,1,0
431,6,2.0,1.0,1.8,1.0,64.0,12,25.0,9.0,17.5,1.0,0.0,0.0,1,1,19,2,5,1,0,0
432,7,1.0,3.0,1.1,1.8,69.0,12,15.0,4.0,15.3,0.0,0.0,0.0,0,7,12,5,5,0,1,0
433,8,0.0,1.0,2.1,1.0,66.0,15,18.0,5.0,12.4,1.0,0.0,0.0,1,2,15,5,5,0,1,0
434,9,2.0,0.0,1.3,0.3,55.0,4,12.0,2.0,19.7,1.0,1.0,1.0,0,17,16,6,5,1,0,0
435,10,0.0,2.0,0.7,1.1,66.0,4,10.0,3.0,15.8,1.0,0.0,0.0,1,16,15,3,5,0,1,0
436,12,2.0,1.0,1.4,0.5,58.0,4,13.0,4.0,13.7,0.0,0.0,0.0,0,0,14,6,5,1,0,0
