,round,venue,gf,ga,xg,xga,poss,formation,sh,sot,dist,fk,pk,pkatt,venue_code,opp_code,hour,day_code,gf_rolling,ga_rolling,sh_rolling,sot_rolling,dist_rolling,fk_rolling,pk_rolling,pkatt_rolling,home_code,target_away,target_home
256,3,1,3.0,0.0,2.1,1.2,60.0,12,17.0,6.0,16.7,1.0,1.0,1.0,1,1,19,3,1.3333333333333333,3.0,9.666666666666666,2.0,17.23333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,8,0,1
257,4,0,3.0,2.0,1.8,1.6,43.0,12,11.0,4.0,11.9,0.0,0.0,0.0,0,9,14,6,2.0,1.6666666666666667,14.333333333333334,3.6666666666666665,17.400000000000002,0.6666666666666666,0.6666666666666666,0.6666666666666666,8,0,1
258,5,1,0.0,0.0,1.9,0.9,56.0,12,24.0,6.0,16.4,0.0,0.0,0.0,1,7,17,5,2.6666666666666665,1.3333333333333333,15.333333333333334,4.333333333333333,15.833333333333334,0.3333333333333333,0.6666666666666666,0.6666666666666666,8,0,0
259,6,0,1.0,2.0,1.0,2.1,30.0,12,3.0,1.0,26.2,0.0,1.0,1.0,0,12,15,5,2.0,0.6666666666666666,17.333333333333332,5.333333333333333,15.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,8,1,0
260,7,1,1.0,2.0,1.4,2.5,53.0,12,14.0,7.0,14.0,0.0,0.0,0.0,1,13,16,6,1.3333333333333333,1.3333333333333333,12.666666666666666,3.6666666666666665,18.166666666666668,0.0,0.3333333333333333,0.3333333333333333,8,1,0
261,8,0,3.0,0.0,2.5,0.4,64.0,12,23.0,10.0,13.4,1.0,0.0,0.0,0,6,15,0,0.6666666666666666,1.3333333333333333,13.666666666666666,4.666666666666667,18.866666666666667,0.0,0.3333333333333333,0.3333333333333333,8,0,1
262,9,1,2.0,1.0,1.5,0.8,62.0,12,7.0,1.0,18.8,0.0,0.0,1.0,1,16,15,5,1.6666666666666667,1.3333333333333333,13.333333333333334,6.0,17.866666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,8,0,1
263,10,0,1.0,0.0,1.7,1.7,39.0,12,11.0,2.0,19.4,0.0,0.0,0.0,0,10,19,1,2.0,1.0,14.666666666666666,6.0,15.4,0.3333333333333333,0.0,0.3333333333333333,8,0,1
264,35,1,2.0,1.0,1.0,2.1,48.0,12,8.0,3.0,15.3,0.0,0.0,0.0,1,5,20,3,2.0,0.3333333333333333,13.666666666666666,4.333333333333333,17.200000000000003,0.3333333333333333,0.0,0.3333333333333333,8,0,1
265,12,0,0.0,1.0,1.1,2.2,38.0,12,4.0,0.0,18.9,0.0,0.0,1.0,0,14,14,6,1.6666666666666667,0.6666666666666666,8.666666666666666,2.0,17.833333333333336,0.0,0.0,0.3333333333333333,8,1,0
266,13,1,0.0,1.0,1.0,0.9,54.0,12,10.0,5.0,17.3,1.0,0.0,0.0,1,17,20,0,1.0,0.6666666666666666,7.666666666666667,1.6666666666666667,17.866666666666667,0.0,0.0,0.3333333333333333,8,1,0
267,14,0,0.0,0.0,0.6,1.3,34.0,12,10.0,4.0,23.0,0.0,0.0,0.0,0,5,20,4,0.6666666666666666,1.0,7.333333333333333,2.6666666666666665,17.166666666666668,0.3333333333333333,0.0,0.3333333333333333,8,0,0
268,15,1,2.0,0.0,1.5,0.7,50.0,12,16.0,3.0,15.0,1.0,0.0,0.0,1,15,15,5,0.0,0.6666666666666666,8.0,3.0,19.73333333333333,0.3333333333333333,0.0,0.3333333333333333,8,0,1
269,16,0,1.0,0.0,0.3,2.2,35.0,12,5.0,2.0,16.0,0.0,0.0,0.0,0,4,15,5,0.6666666666666666,0.3333333333333333,12.0,4.0,18.433333333333334,0.6666666666666666,0.0,0.0,8,0,1
270,17,1,1.0,1.0,0.5,0.8,51.0,12,10.0,5.0,24.2,1.0,0.0,0.0,1,19,20,4,1.0,0.0,10.333333333333334,3.0,18.0,0.3333333333333333,0.0,0.0,8,0,0
271,18,0,2.0,3.0,1.4,2.2,63.0,12,9.0,5.0,17.4,1.0,0.0,0.0,0,3,20,0,1.3333333333333333,0.3333333333333333,10.333333333333334,3.333333333333333,18.4,0.6666666666666666,0.0,0.0,8,1,0
272,19,1,0.0,3.0,0.8,2.3,45.0,12,12.0,2.0,17.4,0.0,0.0,0.0,1,0,14,6,1.3333333333333333,1.3333333333333333,8.0,4.0,19.2,0.6666666666666666,0.0,0.0,8,1,0
273,21,0,1.0,2.0,0.8,2.6,57.0,12,10.0,2.0,16.5,0.0,0.0,0.0,0,2,15,5,1.0,2.333333333333333,10.333333333333334,4.0,19.666666666666668,0.6666666666666666,0.0,0.0,8,1,0
274,23,1,0.0,1.0,0.7,1.1,76.0,12,16.0,3.0,20.5,0.0,0.0,0.0,1,18,15,5,1.0,2.6666666666666665,10.333333333333334,3.0,17.099999999999998,0.3333333333333333,0.0,0.0,8,1,0
275,24,0,3.0,1.0,1.8,1.4,54.0,12,21.0,7.0,17.9,0.0,0.0,0.0,0,7,15,5,0.3333333333333333,2.0,12.666666666666666,2.333333333333333,18.133333333333336,0.0,0.0,0.0,8,0,1
276,0,1,2.0,1.0,0.8,1.3,40.0,12,12.0,4.0,18.6,1.0,0.0,0.0,1,19,15,5,1.0,1.6666666666666667,12.333333333333334,3.0,19.7,0.3333333333333333,0.3333333333333333,0.3333333333333333,9,0,1
277,11,0,2.0,2.0,1.8,1.2,57.0,12,13.0,5.0,12.0,0.0,0.0,0.0,0,16,15,5,1.6666666666666667,1.0,14.666666666666666,4.333333333333333,19.466666666666665,0.6666666666666666,0.3333333333333333,0.3333333333333333,9,0,0
278,22,1,3.0,0.0,2.1,0.9,39.0,12,12.0,6.0,16.3,0.0,0.0,0.0,1,5,14,6,2.0,1.3333333333333333,12.666666666666666,4.666666666666667,18.433333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,9,0,1
279,32,0,0.0,1.0,1.8,2.0,56.0,12,10.0,2.0,18.0,1.0,0.0,0.0,0,4,15,5,2.333333333333333,1.0,12.333333333333334,5.0,15.633333333333336,0.3333333333333333,0.0,0.0,9,1,0
280,33,1,1.0,1.0,1.0,1.0,69.0,12,14.0,5.0,16.9,0.0,0.0,0.0,1,7,20,1,1.6666666666666667,1.0,11.666666666666666,4.333333333333333,15.433333333333332,0.3333333333333333,0.0,0.0,9,0,0
281,34,0,2.0,5.0,1.7,2.3,68.0,12,17.0,6.0,21.9,1.0,0.0,0.0,0,3,15,5,1.3333333333333333,0.6666666666666666,12.0,4.333333333333333,17.066666666666666,0.3333333333333333,0.0,0.0,9,1,0
282,37,1,0.0,0.0,0.4,2.2,44.0,12,6.0,1.0,16.8,0.0,0.0,0.0,1,1,16,6,1.0,2.333333333333333,13.666666666666666,4.333333333333333,18.933333333333334,0.6666666666666666,0.0,0.0,9,0,0
283,1,0,1.0,2.0,1.0,1.1,46.0,12,10.0,4.0,18.1,0.0,0.0,0.0,0,6,14,6,1.0,2.0,12.333333333333334,4.0,18.53333333333333,0.3333333333333333,0.0,0.0,9,1,0
284,2,1,0.0,1.0,1.8,0.5,47.0,12,15.0,4.0,18.1,0.0,0.0,1.0,1,0,14,6,1.0,2.333333333333333,11.0,3.6666666666666665,18.933333333333334,0.3333333333333333,0.0,0.0,9,1,0
285,3,0,0.0,2.0,1.3,0.8,54.0,12,14.0,2.0,18.3,0.0,0.0,0.0,0,10,20,3,0.3333333333333333,1.0,10.333333333333334,3.0,17.666666666666668,0.0,0.0,0.3333333333333333,9,1,0
286,4,1,2.0,3.0,1.6,1.8,57.0,12,14.0,5.0,16.3,0.0,0.0,0.0,1,8,14,6,0.3333333333333333,1.6666666666666667,13.0,3.333333333333333,18.166666666666668,0.0,0.0,0.3333333333333333,9,1,0
287,5,0,2.0,1.0,1.8,1.7,32.0,12,14.0,6.0,19.4,3.0,0.0,0.0,0,11,19,5,0.6666666666666666,2.0,14.333333333333334,3.6666666666666665,17.566666666666666,0.0,0.0,0.3333333333333333,9,0,1
288,6,1,4.0,3.0,2.2,1.5,60.0,12,17.0,3.0,15.9,0.0,1.0,1.0,1,2,15,5,1.3333333333333333,2.0,14.0,4.333333333333333,18.0,1.0,0.0,0.0,9,0,1
289,7,0,3.0,4.0,1.1,1.8,45.0,12,12.0,5.0,16.2,2.0,0.0,0.0,0,17,15,5,2.6666666666666665,2.333333333333333,15.0,4.666666666666667,17.2,1.0,0.3333333333333333,0.3333333333333333,9,1,0
290,8,1,1.0,3.0,0.6,4.3,31.0,15,9.0,1.0,19.3,2.0,0.0,0.0,1,12,20,2,3.0,2.6666666666666665,14.333333333333334,4.666666666666667,17.166666666666668,1.6666666666666667,0.3333333333333333,0.3333333333333333,9,1,0
291,9,0,0.0,0.0,0.4,2.2,40.0,12,8.0,1.0,17.9,1.0,0.0,0.0,0,14,15,5,2.6666666666666665,3.333333333333333,12.666666666666666,3.0,17.133333333333336,1.3333333333333333,0.3333333333333333,0.3333333333333333,9,0,0
292,10,1,2.0,2.0,1.6,1.4,62.0,12,14.0,5.0,14.0,0.0,0.0,0.0,1,18,19,2,1.3333333333333333,2.333333333333333,9.666666666666666,2.333333333333333,17.8,1.6666666666666667,0.0,0.0,9,0,0
293,12,0,1.0,2.0,2.4,1.2,48.0,12,16.0,3.0,12.7,0.0,0.0,0.0,0,1,20,4,1.0,1.6666666666666667,10.333333333333334,2.333333333333333,17.066666666666666,1.0,0.0,0.0,9,1,0
294,13,1,0.0,0.0,0.5,0.4,58.0,12,9.0,5.0,23.2,1.0,0.0,0.0,1,3,14,6,1.0,1.3333333333333333,12.666666666666666,3.0,14.866666666666664,0.3333333333333333,0.0,0.0,9,0,0
295,14,0,0.0,1.0,0.9,0.4,70.0,12,10.0,4.0,17.1,0.0,0.0,0.0,0,15,14,6,1.0,1.3333333333333333,13.0,4.333333333333333,16.633333333333333,0.3333333333333333,0.0,0.0,9,1,0
296,36,0,2.0,2.0,0.6,2.0,34.0,12,8.0,2.0,18.4,1.0,0.0,0.0,0,13,20,2,0.3333333333333333,1.0,11.666666666666666,4.0,17.666666666666668,0.3333333333333333,0.0,0.0,9,0,0
297,15,1,0.0,2.0,1.8,1.1,34.0,12,16.0,6.0,11.6,0.0,0.0,0.0,1,13,14,6,0.6666666666666666,1.0,9.0,3.6666666666666665,19.566666666666663,0.6666666666666666,0.0,0.0,9,1,0
298,16,0,0.0,1.0,0.5,1.4,49.0,12,8.0,0.0,18.4,0.0,0.0,0.0,0,7,15,5,0.6666666666666666,1.6666666666666667,11.333333333333334,4.0,15.7,0.3333333333333333,0.0,0.0,9,1,0
299,17,1,1.0,0.0,0.9,0.4,61.0,12,14.0,4.0,16.2,0.0,0.0,0.0,1,16,15,5,0.6666666666666666,1.6666666666666667,10.666666666666666,2.6666666666666665,16.133333333333333,0.3333333333333333,0.0,0.0,9,0,1
300,18,0,0.0,1.0,1.0,1.5,43.0,12,11.0,2.0,13.7,1.0,0.0,0.0,0,5,15,5,0.3333333333333333,1.0,12.666666666666666,3.333333333333333,15.4,0.0,0.0,0.0,9,1,0
301,19,1,2.0,2.0,0.9,2.7,38.0,12,12.0,4.0,19.7,0.0,0.0,0.0,1,4,15,5,0.3333333333333333,0.6666666666666666,11.0,2.0,16.099999999999998,0.3333333333333333,0.0,0.0,9,0,0
302,20,0,4.0,2.0,1.6,2.7,35.0,12,11.0,4.0,17.7,2.0,0.0,0.0,0,19,15,5,1.0,1.0,12.333333333333334,3.333333333333333,16.53333333333333,0.3333333333333333,0.0,0.0,9,0,1
303,21,0,1.0,4.0,0.7,3.8,34.0,15,7.0,5.0,14.3,0.0,0.0,0.0,0,0,15,5,2.0,1.6666666666666667,11.333333333333334,3.333333333333333,17.03333333333333,1.0,0.0,0.0,9,1,0
304,35,1,2.0,1.0,1.8,0.8,61.0,12,21.0,6.0,17.3,0.0,0.0,0.0,1,15,19,1,2.333333333333333,2.6666666666666665,10.0,4.333333333333333,17.233333333333334,0.6666666666666666,0.0,0.0,9,0,1
305,23,1,1.0,5.0,0.9,3.0,48.0,12,11.0,7.0,16.7,1.0,0.0,0.0,1,6,14,6,2.333333333333333,2.333333333333333,13.0,5.0,16.433333333333334,0.6666666666666666,0.0,0.0,9,1,0
306,24,1,1.0,6.0,1.4,2.7,27.0,12,13.0,3.0,17.6,0.0,0.0,0.0,1,11,20,0,1.3333333333333333,3.333333333333333,13.0,6.0,16.099999999999998,0.3333333333333333,0.0,0.0,9,1,0
307,0,1,2.0,2.0,0.6,0.8,56.0,6,14.0,5.0,23.1,0.0,0.0,0.0,1,3,14,6,2.0,1.3333333333333333,10.0,5.0,19.23333333333333,0.0,0.0,0.0,10,0,0
308,11,0,2.0,4.0,0.5,2.7,50.0,6,6.0,2.0,14.6,0.0,0.0,0.0,0,0,15,5,2.333333333333333,1.3333333333333333,9.333333333333334,4.0,20.333333333333336,0.0,0.0,0.0,10,1,0
309,22,1,1.0,2.0,0.3,0.9,62.0,10,6.0,1.0,17.8,1.0,0.0,0.0,1,16,15,5,2.6666666666666665,2.333333333333333,10.666666666666666,4.333333333333333,16.833333333333336,0.0,0.0,0.0,10,1,0
310,32,0,1.0,2.0,2.5,1.8,55.0,10,17.0,5.0,17.9,0.0,0.0,0.0,0,5,15,5,1.6666666666666667,2.6666666666666665,8.666666666666666,2.6666666666666665,18.500000000000004,0.3333333333333333,0.0,0.0,10,1,0
311,33,1,0.0,1.0,0.7,1.5,53.0,10,10.0,2.0,23.5,2.0,0.0,0.0,1,13,20,3,1.3333333333333333,2.6666666666666665,9.666666666666666,2.6666666666666665,16.76666666666667,0.3333333333333333,0.0,0.0,10,1,0
312,34,0,2.0,5.0,1.4,2.6,47.0,17,6.0,4.0,14.8,0.0,0.0,0.0,0,4,14,6,0.6666666666666666,1.6666666666666667,11.0,2.6666666666666665,19.73333333333333,1.0,0.0,0.0,10,1,0
313,36,0,2.0,6.0,1.8,2.2,56.0,10,18.0,6.0,22.7,0.0,1.0,1.0,0,17,17,5,1.0,2.6666666666666665,11.0,3.6666666666666665,18.73333333333333,0.6666666666666666,0.0,0.0,10,1,0
314,37,1,4.0,0.0,1.3,1.1,51.0,10,17.0,7.0,17.7,1.0,0.0,0.0,1,15,20,0,1.3333333333333333,4.0,11.333333333333334,4.0,20.333333333333336,0.6666666666666666,0.3333333333333333,0.3333333333333333,10,0,1
315,1,0,1.0,2.0,1.0,1.1,55.0,10,9.0,5.0,13.2,1.0,0.0,0.0,0,2,15,5,2.6666666666666665,3.6666666666666665,13.666666666666666,5.666666666666667,18.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,10,1,0
316,2,1,0.0,0.0,1.0,0.4,54.0,10,14.0,5.0,19.4,1.0,0.0,0.0,1,6,12,5,2.333333333333333,2.6666666666666665,14.666666666666666,6.0,17.86666666666667,0.6666666666666666,0.3333333333333333,0.3333333333333333,10,0,0
317,3,1,2.0,0.0,0.8,1.3,46.0,10,5.0,1.0,17.7,0.0,0.0,0.0,1,9,20,3,1.6666666666666667,0.6666666666666666,13.333333333333334,5.666666666666667,16.76666666666667,1.0,0.0,0.0,10,0,1
318,4,0,4.0,0.0,0.9,2.1,40.0,10,5.0,4.0,14.7,0.0,0.0,0.0,0,19,14,6,1.0,0.6666666666666666,9.333333333333334,3.6666666666666665,16.76666666666667,0.6666666666666666,0.0,0.0,10,0,1
319,5,1,0.0,1.0,0.7,1.0,36.0,4,10.0,5.0,16.4,0.0,0.0,0.0,1,12,12,5,2.0,0.0,8.0,3.333333333333333,17.26666666666667,0.3333333333333333,0.0,0.0,10,1,0
320,6,0,2.0,0.0,2.3,1.2,51.0,10,22.0,8.0,17.5,0.0,0.0,0.0,0,7,17,5,2.0,0.3333333333333333,6.666666666666667,3.333333333333333,16.26666666666667,0.0,0.0,0.0,10,0,1
321,7,0,2.0,0.0,1.8,1.4,46.0,10,8.0,5.0,21.3,0.0,0.0,1.0,0,18,15,5,2.0,0.3333333333333333,12.333333333333334,5.666666666666667,16.200000000000003,0.0,0.0,0.0,10,0,1
322,8,1,0.0,3.0,0.5,1.9,60.0,12,8.0,2.0,20.1,0.0,0.0,0.0,1,14,15,0,1.3333333333333333,0.3333333333333333,13.333333333333334,6.0,18.4,0.0,0.0,0.3333333333333333,10,1,0
323,9,0,1.0,2.0,1.0,2.2,43.0,12,7.0,2.0,12.1,0.0,0.0,0.0,0,11,20,4,1.3333333333333333,1.0,12.666666666666666,5.0,19.633333333333336,0.0,0.0,0.3333333333333333,10,1,0
324,10,1,0.0,1.0,1.7,1.7,61.0,12,15.0,6.0,18.9,1.0,0.0,0.0,1,8,19,1,1.0,1.6666666666666667,7.666666666666667,3.0,17.833333333333336,0.0,0.0,0.3333333333333333,10,1,0
325,12,0,0.0,2.0,1.0,2.4,61.0,12,6.0,1.0,18.0,0.0,0.0,0.0,0,15,15,5,0.3333333333333333,2.0,10.0,3.333333333333333,17.033333333333335,0.3333333333333333,0.0,0.0,10,1,0
326,13,1,2.0,2.0,0.9,1.7,37.0,17,9.0,2.0,12.1,1.0,0.0,0.0,1,4,15,5,0.3333333333333333,1.6666666666666667,9.333333333333334,3.0,16.333333333333336,0.3333333333333333,0.0,0.0,10,0,0
327,14,0,4.0,2.0,2.6,1.7,38.0,12,9.0,5.0,15.3,0.0,0.0,0.0,0,1,15,5,0.6666666666666666,1.6666666666666667,10.0,3.0,16.333333333333336,0.6666666666666666,0.0,0.0,10,0,1
328,15,1,4.0,1.0,1.7,1.3,49.0,12,15.0,6.0,15.6,0.0,0.0,0.0,1,17,15,5,2.0,2.0,8.0,2.6666666666666665,15.133333333333336,0.3333333333333333,0.0,0.0,10,0,1
329,16,0,0.0,3.0,1.6,4.4,43.0,12,19.0,3.0,19.0,1.0,0.0,0.0,0,13,14,6,3.333333333333333,1.6666666666666667,11.0,4.333333333333333,14.333333333333336,0.3333333333333333,0.0,0.0,10,1,0
330,17,1,0.0,1.0,0.0,0.7,35.0,15,1.0,0.0,29.4,0.0,0.0,0.0,1,0,15,5,2.6666666666666665,2.0,14.333333333333334,4.666666666666667,16.633333333333336,0.3333333333333333,0.0,0.0,10,1,0
331,18,0,0.0,1.0,1.9,1.4,65.0,12,11.0,0.0,15.8,0.0,0.0,0.0,0,16,17,5,1.3333333333333333,1.6666666666666667,11.666666666666666,3.0,21.33333333333333,0.3333333333333333,0.0,0.0,10,1,0
332,19,1,1.0,3.0,2.4,1.6,48.0,4,17.0,6.0,18.3,1.0,0.0,0.0,1,5,15,5,0.0,1.6666666666666667,10.333333333333334,1.0,21.4,0.3333333333333333,0.0,0.0,10,1,0
333,20,0,1.0,1.0,1.3,0.6,47.0,12,14.0,1.0,16.8,0.0,0.0,0.0,0,3,15,5,0.3333333333333333,1.6666666666666667,9.666666666666666,2.0,21.166666666666668,0.3333333333333333,0.0,0.0,10,0,0
334,21,0,1.0,2.0,0.2,2.3,48.0,12,3.0,2.0,13.8,0.0,0.0,0.0,0,6,15,5,0.6666666666666666,1.6666666666666667,14.0,2.333333333333333,16.96666666666667,0.3333333333333333,0.0,0.0,10,1,0
335,35,1,1.0,2.0,0.5,1.0,36.0,15,9.0,4.0,16.7,1.0,0.0,0.0,1,1,19,1,1.0,2.0,11.333333333333334,3.0,16.300000000000004,0.3333333333333333,0.0,0.0,10,1,0
336,23,1,0.0,1.0,0.7,2.0,51.0,12,14.0,4.0,16.9,0.0,0.0,0.0,1,2,15,5,1.0,1.6666666666666667,8.666666666666666,2.333333333333333,15.766666666666673,0.3333333333333333,0.0,0.0,10,1,0
337,24,0,1.0,3.0,2.3,1.6,30.0,4,11.0,4.0,14.3,0.0,0.0,0.0,0,12,17,5,0.6666666666666666,1.6666666666666667,8.666666666666666,3.333333333333333,15.800000000000002,0.3333333333333333,0.0,0.0,10,1,0
338,0,0,2.0,2.0,1.2,1.2,67.0,15,11.0,3.0,12.4,0.0,0.0,0.0,0,8,12,5,2.333333333333333,1.0,23.33333333333333,5.666666666666667,17.06666666666666,0.6666666666666666,0.0,0.0,11,0,0
339,11,1,1.0,1.0,2.0,1.0,72.0,15,24.0,4.0,17.4,0.0,0.0,0.0,1,6,20,0,2.333333333333333,1.3333333333333333,21.33333333333333,5.0,15.533333333333326,0.0,0.0,0.0,11,0,0
340,22,0,1.0,2.0,1.3,1.8,70.0,15,17.0,5.0,14.4,0.0,0.0,0.0,0,13,20,0,2.0,1.3333333333333333,21.33333333333333,4.666666666666667,15.133333333333326,0.0,0.0,0.0,11,1,0
341,32,1,9.0,0.0,3.3,0.3,69.0,15,19.0,12.0,11.6,0.0,0.0,0.0,1,2,15,5,1.3333333333333333,1.6666666666666667,17.333333333333332,4.0,14.733333333333324,0.0,0.0,0.0,11,0,1
342,33,1,2.0,1.0,1.5,0.7,72.0,15,23.0,6.0,17.8,0.0,0.0,0.0,1,14,20,2,3.6666666666666665,1.0,20.0,7.0,14.46666666666666,0.0,0.0,0.0,11,0,1
343,34,0,0.0,0.0,2.1,1.7,61.0,15,23.0,8.0,13.1,0.0,0.0,0.0,0,7,12,5,4.0,1.0,19.666666666666668,7.666666666666667,14.599999999999994,0.0,0.0,0.0,11,0,0
344,37,1,3.0,3.0,1.5,1.4,54.0,15,15.0,7.0,16.8,1.0,0.0,0.0,1,4,15,5,3.6666666666666665,0.3333333333333333,21.666666666666668,8.666666666666666,14.16666666666666,0.0,0.0,0.0,11,0,0
345,1,0,2.0,3.0,1.1,2.7,57.0,12,8.0,3.0,18.0,0.0,0.0,0.0,0,0,16,6,1.6666666666666667,1.3333333333333333,20.33333333333333,7.0,15.899999999999991,0.3333333333333333,0.0,0.0,11,1,0
346,2,1,1.0,0.0,2.1,1.0,37.0,12,13.0,2.0,17.5,0.0,0.0,0.0,1,12,16,6,1.6666666666666667,2.0,15.333333333333334,6.0,15.96666666666666,0.3333333333333333,0.0,0.0,11,0,1
347,3,1,1.0,0.0,1.7,1.7,54.0,17,22.0,7.0,17.5,0.0,0.0,0.0,1,18,19,2,2.0,2.0,12.0,4.0,17.433333333333326,0.3333333333333333,0.0,0.0,11,0,1
348,4,0,0.0,1.0,1.6,1.9,75.0,17,15.0,7.0,10.4,0.0,0.0,0.0,0,15,12,5,1.3333333333333333,1.0,14.333333333333334,4.0,17.66666666666666,0.0,0.0,0.0,11,1,0
349,5,1,1.0,2.0,1.7,1.8,68.0,8,22.0,10.0,16.4,0.0,0.0,0.0,1,9,19,5,0.6666666666666666,0.3333333333333333,16.666666666666668,5.333333333333333,15.133333333333328,0.0,0.0,0.0,11,1,0
350,6,0,2.0,1.0,1.2,1.2,53.0,8,13.0,6.0,21.2,0.0,0.0,0.0,0,17,16,6,0.6666666666666666,1.0,19.666666666666668,8.0,14.76666666666666,0.0,0.0,0.0,11,0,1
351,7,1,3.0,1.0,1.9,1.1,60.0,15,15.0,7.0,12.4,0.0,0.0,0.0,1,16,15,5,1.0,1.3333333333333333,16.666666666666668,7.666666666666667,15.999999999999996,0.0,0.0,0.0,11,0,1
352,8,0,3.0,1.0,2.7,1.4,52.0,15,16.0,9.0,17.0,0.0,0.0,0.0,0,1,17,0,2.0,1.3333333333333333,16.666666666666668,7.666666666666667,16.66666666666666,0.0,0.0,0.0,11,0,1
353,9,1,2.0,1.0,2.2,1.0,57.0,15,21.0,5.0,18.4,1.0,0.0,0.0,1,10,20,4,2.6666666666666665,1.0,14.666666666666666,7.333333333333333,16.866666666666664,0.0,0.0,0.0,11,0,1
354,10,0,1.0,3.0,2.0,1.7,72.0,15,16.0,5.0,15.3,0.0,0.0,0.0,0,3,17,0,2.6666666666666665,1.0,17.333333333333332,7.0,15.933333333333328,0.3333333333333333,0.0,0.0,11,1,0
355,12,0,0.0,3.0,1.0,1.9,39.0,8,6.0,2.0,12.8,0.0,0.0,0.0,0,4,15,5,2.0,1.6666666666666667,17.666666666666668,6.333333333333333,16.899999999999995,0.3333333333333333,0.0,0.0,11,1,0
356,13,1,0.0,0.0,1.4,1.6,48.0,15,15.0,3.0,15.5,0.0,0.0,0.0,1,5,12,5,1.0,2.333333333333333,14.333333333333334,4.0,15.499999999999996,0.3333333333333333,0.0,0.0,11,0,0
357,14,0,0.0,3.0,1.8,2.0,59.0,15,22.0,2.0,19.5,1.0,0.0,0.0,0,19,15,5,0.3333333333333333,2.0,12.333333333333334,3.333333333333333,14.533333333333331,0.0,0.0,0.0,11,1,0
358,15,1,2.0,0.0,2.3,0.4,59.0,15,15.0,6.0,16.7,1.0,0.0,0.0,1,7,20,0,0.0,2.0,14.333333333333334,2.333333333333333,15.93333333333333,0.3333333333333333,0.0,0.0,11,0,1
359,16,0,2.0,0.0,1.9,2.0,62.0,15,13.0,7.0,16.4,1.0,0.0,0.0,0,14,17,5,0.6666666666666666,1.0,17.333333333333332,3.6666666666666665,17.23333333333333,0.6666666666666666,0.0,0.0,11,0,1
360,17,0,0.0,0.0,0.9,0.7,63.0,15,12.0,4.0,16.0,1.0,0.0,0.0,0,6,19,5,1.3333333333333333,1.0,16.666666666666668,5.0,17.533333333333328,1.0,0.0,0.0,11,0,0
361,35,1,2.0,0.0,2.6,0.8,57.0,15,15.0,6.0,13.6,0.0,0.0,0.0,1,19,20,2,1.3333333333333333,0.0,13.333333333333334,5.666666666666667,16.36666666666666,1.0,0.0,0.0,11,0,1
362,18,1,7.0,0.0,2.8,0.8,59.0,15,18.0,8.0,12.7,0.0,0.0,0.0,1,13,16,6,1.3333333333333333,0.0,13.333333333333334,5.666666666666667,15.333333333333329,0.6666666666666666,0.0,0.0,11,0,1
363,19,0,0.0,1.0,1.7,0.9,69.0,15,14.0,5.0,18.5,0.0,0.0,1.0,0,2,12,5,3.0,0.0,15.0,6.0,14.099999999999996,0.3333333333333333,0.0,0.0,11,1,0
364,21,0,1.0,4.0,0.3,2.9,32.0,15,4.0,1.0,15.9,0.0,0.0,0.0,0,12,12,5,3.0,0.3333333333333333,15.666666666666666,6.333333333333333,14.93333333333333,0.0,0.0,0.3333333333333333,11,1,0
365,36,0,0.0,0.0,0.3,2.2,51.0,15,7.0,3.0,25.4,0.0,0.0,0.0,0,5,20,1,2.6666666666666665,1.6666666666666667,12.0,4.666666666666667,15.699999999999996,0.0,0.0,0.3333333333333333,11,0,0
366,23,1,2.0,2.0,3.9,1.4,59.0,15,20.0,6.0,14.0,0.0,0.0,1.0,1,0,16,6,0.3333333333333333,1.6666666666666667,8.333333333333334,3.0,19.93333333333333,0.0,0.0,0.3333333333333333,11,0,0
367,24,0,6.0,1.0,2.7,1.4,73.0,15,13.0,7.0,12.9,0.0,0.0,0.0,0,9,20,0,1.0,2.0,10.333333333333334,3.333333333333333,18.43333333333333,0.0,0.0,0.3333333333333333,11,0,1
368,0,0,2.0,0.0,2.2,0.5,75.0,15,13.0,1.0,18.7,1.0,1.0,1.0,0,18,16,6,3.333333333333333,1.6666666666666667,23.0,5.666666666666667,15.833333333333334,1.0,0.0,0.3333333333333333,12,0,1
369,11,1,4.0,0.0,1.7,0.1,67.0,12,19.0,7.0,17.5,0.0,0.0,0.0,1,2,15,5,2.333333333333333,1.3333333333333333,22.33333333333333,4.333333333333333,17.166666666666668,1.3333333333333333,0.3333333333333333,0.6666666666666666,12,0,1
370,22,0,3.0,3.0,2.1,1.8,69.0,15,21.0,10.0,16.2,1.0,0.0,0.0,0,14,16,6,3.0,0.6666666666666666,18.666666666666668,4.333333333333333,16.8,0.6666666666666666,0.3333333333333333,0.3333333333333333,12,0,0
371,32,1,4.0,2.0,2.2,0.1,74.0,12,18.0,5.0,14.1,0.0,0.0,0.0,1,6,15,5,3.0,1.0,17.666666666666668,6.0,17.466666666666665,0.6666666666666666,0.3333333333333333,0.3333333333333333,12,0,1
