,round,venue,gf,ga,xg,xga,poss,formation,sh,sot,dist,fk,pk,pkatt,season,venue_code,opp_code,hour,day_code,gf_rolling,ga_rolling,sh_rolling,sot_rolling,dist_rolling,fk_rolling,pk_rolling,pkatt_rolling,home_code,target_away,target_draw,target_home
1582,19,0,0.0,0.0,0.5,0.3,64.0,15,7.0,1.0,17.5,1.0,0.0,0.0,2018-01-01,0,13,14,6,1.6666666666666667,0.6666666666666666,13.666666666666666,6.0,16.799999999999997,0.3333333333333333,0.0,0.0,11,0,1,0
1583,21,0,0.0,0.0,1.1,0.3,57.0,15,10.0,3.0,17.3,1.0,0.0,0.0,2018-01-01,0,7,16,6,1.3333333333333333,0.3333333333333333,12.666666666666666,5.333333333333333,17.03333333333333,0.3333333333333333,0.0,0.0,11,0,1,0
1584,24,0,2.0,1.0,2.6,1.1,62.0,15,15.0,5.0,15.5,0.0,1.0,1.0,2018-01-01,0,8,14,6,1.0,0.0,12.333333333333334,4.333333333333333,17.03333333333333,0.6666666666666666,0.0,0.0,11,0,0,1
1585,25,1,2.0,1.0,1.0,0.7,48.0,15,14.0,3.0,17.9,1.0,0.0,0.0,2018-01-01,1,17,16,6,0.6666666666666666,0.3333333333333333,10.666666666666666,3.0,16.766666666666662,0.6666666666666666,0.3333333333333333,0.3333333333333333,11,0,0,1
1586,26,0,3.0,1.0,1.9,0.9,67.0,15,17.0,5.0,15.4,0.0,0.0,0.0,2018-01-01,0,16,20,4,1.3333333333333333,0.6666666666666666,13.0,3.6666666666666665,16.899999999999995,0.6666666666666666,0.3333333333333333,0.3333333333333333,11,0,0,1
1587,27,1,2.0,0.0,1.2,0.7,62.0,15,15.0,7.0,17.9,0.0,0.0,0.0,2018-01-01,1,5,16,6,2.333333333333333,1.0,15.333333333333334,4.333333333333333,16.266666666666662,0.3333333333333333,0.3333333333333333,0.3333333333333333,11,0,0,1
1588,30,0,3.0,2.0,1.2,1.4,69.0,15,11.0,4.0,12.8,0.0,0.0,0.0,2018-01-01,0,14,19,5,2.333333333333333,0.6666666666666666,15.333333333333334,5.0,17.06666666666666,0.3333333333333333,0.0,0.0,11,0,0,1
1589,31,1,2.0,0.0,1.6,1.3,59.0,15,13.0,5.0,15.8,1.0,0.0,0.0,2018-01-01,1,19,15,6,2.6666666666666665,1.0,14.333333333333334,5.333333333333333,15.36666666666666,0.0,0.0,0.0,11,0,0,1
1590,11,0,2.0,1.0,1.3,1.9,63.0,15,15.0,6.0,18.6,1.0,0.0,0.0,2019-01-01,0,16,15,5,2.333333333333333,0.6666666666666666,13.0,5.333333333333333,15.499999999999996,0.3333333333333333,0.0,0.0,11,0,0,1
1591,22,1,3.0,1.0,2.5,1.0,52.0,15,24.0,4.0,18.8,0.0,1.0,1.0,2019-01-01,1,0,17,5,2.333333333333333,1.0,13.0,5.0,15.733333333333327,0.6666666666666666,0.0,0.0,11,0,0,1
1592,33,1,3.0,1.0,3.0,0.3,74.0,15,21.0,8.0,13.6,0.0,0.0,0.0,2019-01-01,1,14,12,5,2.333333333333333,0.6666666666666666,17.333333333333332,5.0,17.73333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,11,0,0,1
1593,34,0,2.0,1.0,0.6,1.3,45.0,15,6.0,3.0,13.9,0.0,0.0,0.0,2019-01-01,0,5,16,6,2.6666666666666665,1.0,20.0,6.0,16.999999999999996,0.3333333333333333,0.3333333333333333,0.3333333333333333,11,0,0,1
1594,36,1,2.0,1.0,3.5,0.1,51.0,15,17.0,7.0,15.0,1.0,1.0,1.0,2019-01-01,1,10,15,5,2.6666666666666665,1.0,17.0,5.0,15.433333333333328,0.0,0.3333333333333333,0.3333333333333333,11,0,0,1
1595,37,0,1.0,1.0,1.2,0.7,66.0,15,10.0,4.0,19.0,0.0,0.0,0.0,2019-01-01,0,13,16,6,2.333333333333333,1.0,14.666666666666666,6.0,14.166666666666664,0.3333333333333333,0.3333333333333333,0.3333333333333333,11,0,1,0
1596,1,1,2.0,1.0,2.6,1.2,67.0,15,20.0,12.0,16.4,1.0,1.0,1.0,2019-01-01,1,17,16,6,1.6666666666666667,1.0,11.0,4.666666666666667,15.96666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,11,0,0,1
1597,2,0,2.0,1.0,2.4,0.4,73.0,15,25.0,6.0,14.6,1.0,0.0,0.0,2019-01-01,0,1,15,5,1.6666666666666667,1.0,15.666666666666666,7.666666666666667,16.799999999999994,0.6666666666666666,0.6666666666666666,0.6666666666666666,11,0,0,1
1598,3,1,3.0,1.0,1.1,1.3,45.0,15,12.0,5.0,15.9,0.0,0.0,0.0,2019-01-01,1,12,16,6,1.6666666666666667,1.0,18.33333333333333,7.333333333333333,16.66666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,11,0,0,1
1599,4,0,2.0,1.0,1.4,1.0,60.0,15,12.0,4.0,13.6,0.0,0.0,0.0,2019-01-01,0,6,15,5,2.333333333333333,1.0,19.0,7.666666666666667,15.633333333333328,0.6666666666666666,0.3333333333333333,0.3333333333333333,11,0,0,1
1600,5,1,2.0,1.0,1.3,0.8,44.0,15,15.0,7.0,15.2,0.0,0.0,0.0,2019-01-01,1,4,15,5,2.333333333333333,1.0,16.333333333333332,5.0,14.699999999999996,0.3333333333333333,0.0,0.0,11,0,0,1
1601,6,1,5.0,2.0,2.0,1.5,58.0,12,11.0,5.0,15.0,0.0,0.0,0.0,2019-01-01,1,7,20,2,2.333333333333333,1.0,13.0,5.333333333333333,14.899999999999991,0.0,0.0,0.0,11,0,0,1
1602,7,0,3.0,0.0,2.4,0.1,73.0,15,21.0,9.0,15.9,1.0,0.0,0.0,2019-01-01,0,2,15,5,3.0,1.3333333333333333,12.666666666666666,5.333333333333333,14.599999999999994,0.0,0.0,0.0,11,0,0,1
1603,10,0,4.0,0.0,3.2,0.1,59.0,15,14.0,5.0,14.4,0.0,1.0,1.0,2019-01-01,0,10,20,3,3.333333333333333,1.0,15.666666666666666,7.0,15.36666666666666,0.3333333333333333,0.0,0.0,11,0,0,1
1604,12,1,1.0,0.0,1.2,0.5,62.0,12,10.0,3.0,14.4,0.0,0.0,0.0,2019-01-01,1,19,16,6,4.0,0.6666666666666666,15.333333333333334,6.333333333333333,15.099999999999996,0.3333333333333333,0.3333333333333333,0.3333333333333333,11,0,0,1
1605,14,0,1.0,0.0,1.2,1.2,67.0,15,13.0,6.0,13.8,0.0,0.0,0.0,2019-01-01,0,17,17,5,2.6666666666666665,0.0,15.0,5.666666666666667,14.899999999999997,0.3333333333333333,0.3333333333333333,0.3333333333333333,11,0,0,1
1606,15,1,2.0,0.0,1.9,1.3,53.0,15,16.0,5.0,15.5,0.0,0.0,0.0,2019-01-01,1,13,16,6,2.0,0.0,12.333333333333334,4.666666666666667,14.199999999999996,0.0,0.3333333333333333,0.3333333333333333,11,0,0,1
1607,16,0,2.0,1.0,1.1,1.8,53.0,15,13.0,6.0,14.7,1.0,0.0,0.0,2019-01-01,0,19,20,3,1.3333333333333333,0.0,13.0,4.666666666666667,14.566666666666665,0.0,0.0,0.0,11,0,0,1
1608,9,0,2.0,0.0,2.8,0.7,70.0,15,12.0,4.0,20.2,1.0,1.0,1.0,2019-01-01,0,18,19,2,1.6666666666666667,0.3333333333333333,14.0,5.666666666666667,14.666666666666664,0.3333333333333333,0.0,0.0,11,0,0,1
1609,17,1,4.0,0.0,3.2,0.8,62.0,15,16.0,9.0,15.0,1.0,0.0,0.0,2019-01-01,1,16,15,5,2.0,0.3333333333333333,13.666666666666666,5.0,16.799999999999994,0.6666666666666666,0.3333333333333333,0.3333333333333333,11,0,0,1
1610,19,1,3.0,2.0,2.4,0.7,69.0,15,25.0,7.0,16.2,1.0,0.0,0.0,2019-01-01,1,18,20,0,2.6666666666666665,0.3333333333333333,13.666666666666666,6.333333333333333,16.63333333333333,1.0,0.3333333333333333,0.3333333333333333,11,0,0,1
1611,21,1,2.0,1.0,1.8,1.4,74.0,15,14.0,6.0,19.7,0.0,0.0,0.0,2019-01-01,1,2,12,5,3.0,0.6666666666666666,17.666666666666668,6.666666666666667,17.13333333333333,1.0,0.3333333333333333,0.3333333333333333,11,0,0,1
1612,23,0,0.0,0.0,0.7,0.9,69.0,15,10.0,3.0,18.5,3.0,0.0,0.0,2019-01-01,0,7,19,6,3.0,1.0,18.33333333333333,7.333333333333333,16.96666666666666,0.6666666666666666,0.0,0.0,11,0,1,0
1613,24,1,4.0,0.0,2.4,0.1,73.0,15,21.0,7.0,17.8,2.0,0.0,0.0,2019-01-01,1,6,20,2,1.6666666666666667,1.0,16.333333333333332,5.333333333333333,18.13333333333333,1.3333333333333333,0.0,0.0,11,0,0,1
1614,25,0,0.0,4.0,1.1,2.4,53.0,15,11.0,3.0,16.3,1.0,0.0,0.0,2019-01-01,0,12,20,3,2.0,0.3333333333333333,15.0,5.333333333333333,18.66666666666666,1.6666666666666667,0.0,0.0,11,1,0,0
1615,26,1,2.0,0.0,0.7,0.7,70.0,15,6.0,4.0,18.1,0.0,0.0,0.0,2019-01-01,1,1,16,6,1.3333333333333333,1.3333333333333333,14.0,4.333333333333333,17.533333333333328,2.0,0.0,0.0,11,0,0,1
1616,27,0,3.0,1.0,2.5,2.4,56.0,15,20.0,8.0,14.2,0.0,0.0,0.0,2019-01-01,0,4,20,2,2.0,1.3333333333333333,12.666666666666666,4.666666666666667,17.399999999999995,1.0,0.0,0.0,11,0,0,1
1617,29,0,1.0,2.0,2.1,0.8,69.0,15,24.0,8.0,16.7,0.0,0.0,0.0,2019-01-01,0,0,20,2,1.6666666666666667,1.6666666666666667,12.333333333333334,5.0,16.2,0.3333333333333333,0.0,0.0,11,1,0,0
1618,30,1,5.0,3.0,1.7,2.4,50.0,15,10.0,7.0,14.4,1.0,0.0,0.0,2019-01-01,1,5,20,2,2.0,1.0,16.666666666666668,6.666666666666667,16.33333333333333,0.0,0.0,0.0,11,0,0,1
1619,31,0,3.0,1.0,0.6,0.1,74.0,15,14.0,6.0,20.0,0.0,0.0,0.0,2019-01-01,0,14,16,6,3.0,2.0,18.0,7.666666666666667,15.099999999999994,0.3333333333333333,0.0,0.0,11,0,0,1
1620,0,1,4.0,3.0,2.7,0.3,49.0,15,20.0,4.0,18.4,0.0,2.0,2.0,2020-01-01,1,9,17,5,3.0,2.0,16.0,7.0,17.033333333333328,0.3333333333333333,0.0,0.0,11,0,0,1
1621,11,0,2.0,0.0,2.1,0.9,61.0,15,18.0,5.0,18.2,1.0,0.0,0.0,2020-01-01,0,5,16,6,4.0,2.333333333333333,14.666666666666666,5.666666666666667,17.599999999999994,0.3333333333333333,0.6666666666666666,0.6666666666666666,11,0,0,1
1622,22,1,3.0,1.0,2.7,1.3,66.0,15,21.0,8.0,17.9,0.0,0.0,0.0,2020-01-01,1,0,20,0,3.0,1.3333333333333333,17.333333333333332,5.0,18.86666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,11,0,0,1
1623,32,0,2.0,7.0,1.8,2.7,69.0,15,14.0,8.0,16.3,1.0,0.0,0.0,2020-01-01,0,1,19,6,3.0,1.3333333333333333,19.666666666666668,5.666666666666667,18.16666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,11,1,0,0
1624,33,0,2.0,2.0,2.6,1.2,58.0,15,22.0,8.0,16.0,2.0,0.0,0.0,2020-01-01,0,7,12,5,2.333333333333333,2.6666666666666665,17.666666666666668,7.0,17.466666666666658,0.6666666666666666,0.0,0.0,11,0,1,0
1625,35,1,2.0,1.0,1.7,0.3,72.0,15,8.0,4.0,20.0,1.0,1.0,1.0,2020-01-01,1,18,17,5,2.333333333333333,3.333333333333333,19.0,8.0,16.733333333333324,1.0,0.0,0.0,11,0,0,1
1626,36,0,1.0,1.0,1.2,1.4,46.0,12,9.0,2.0,22.1,1.0,1.0,1.0,2020-01-01,0,12,16,6,2.0,3.333333333333333,14.666666666666666,6.666666666666667,17.433333333333326,1.3333333333333333,0.3333333333333333,0.3333333333333333,11,0,1,0
1627,37,1,3.0,0.0,3.1,1.6,56.0,15,24.0,11.0,12.7,0.0,0.0,0.0,2020-01-01,1,10,19,6,1.6666666666666667,1.3333333333333333,13.0,4.666666666666667,19.36666666666666,1.3333333333333333,0.6666666666666666,0.6666666666666666,11,0,0,1
1628,1,0,1.0,1.0,0.2,2.3,60.0,15,6.0,2.0,21.1,0.0,0.0,0.0,2020-01-01,0,4,12,5,2.0,0.6666666666666666,13.666666666666666,5.666666666666667,18.266666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,11,0,1,0
1629,2,1,4.0,0.0,1.2,0.4,60.0,15,11.0,6.0,17.2,1.0,0.0,0.0,2020-01-01,1,19,19,6,1.6666666666666667,0.6666666666666666,13.0,5.0,18.63333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,11,0,0,1
1630,3,0,1.0,1.0,1.8,1.5,74.0,15,11.0,5.0,21.7,1.0,1.0,1.0,2020-01-01,0,8,16,6,2.6666666666666665,0.3333333333333333,13.666666666666666,6.333333333333333,16.999999999999996,0.3333333333333333,0.0,0.0,11,0,1,0
1631,4,1,2.0,1.0,1.0,1.1,75.0,15,17.0,11.0,16.4,0.0,0.0,0.0,2020-01-01,1,17,20,2,2.0,0.6666666666666666,9.333333333333334,4.333333333333333,19.999999999999996,0.6666666666666666,0.3333333333333333,0.3333333333333333,11,0,0,1
1632,5,0,7.0,0.0,2.5,0.3,64.0,15,14.0,7.0,14.1,1.0,0.0,0.0,2020-01-01,0,6,12,5,2.333333333333333,0.6666666666666666,13.0,7.333333333333333,18.433333333333326,0.6666666666666666,0.3333333333333333,0.3333333333333333,11,0,0,1
1633,7,0,0.0,0.0,1.4,0.5,72.0,15,11.0,4.0,18.3,0.0,0.0,0.0,2020-01-01,0,14,20,2,3.333333333333333,0.6666666666666666,14.0,7.666666666666667,17.399999999999995,0.6666666666666666,0.3333333333333333,0.3333333333333333,11,0,1,0
1634,8,0,0.0,1.0,1.5,0.4,66.0,15,17.0,1.0,15.7,0.0,0.0,0.0,2020-01-01,0,16,20,0,3.0,0.3333333333333333,14.0,7.333333333333333,16.266666666666662,0.3333333333333333,0.0,0.0,11,1,0,0
1635,10,1,0.0,0.0,1.2,1.1,65.0,15,17.0,3.0,17.9,0.0,0.0,0.0,2020-01-01,1,13,16,6,2.333333333333333,0.3333333333333333,14.0,4.0,16.033333333333328,0.3333333333333333,0.0,0.0,11,0,1,0
1636,12,0,3.0,1.0,2.5,0.1,50.0,15,14.0,7.0,15.5,0.0,0.0,0.0,2020-01-01,0,17,20,3,0.0,0.3333333333333333,15.0,2.6666666666666665,17.299999999999994,0.0,0.0,0.0,11,0,0,1
1637,13,0,3.0,1.0,2.0,0.8,67.0,13,14.0,5.0,15.7,0.0,0.0,0.0,2020-01-01,0,18,16,6,1.0,0.6666666666666666,16.0,3.6666666666666665,16.36666666666666,0.0,0.0,0.0,11,0,0,1
1638,14,1,0.0,1.0,1.0,1.3,63.0,15,11.0,1.0,20.9,0.0,0.0,0.0,2020-01-01,1,4,20,2,2.0,0.6666666666666666,15.0,5.0,16.36666666666666,0.0,0.0,0.0,11,1,0,0
1639,15,1,1.0,4.0,1.2,3.5,56.0,15,7.0,2.0,19.4,1.0,1.0,1.0,2020-01-01,1,12,16,6,2.0,1.0,13.0,4.333333333333333,17.36666666666666,0.0,0.0,0.0,11,1,0,0
1640,16,0,1.0,3.0,1.7,1.9,62.0,15,15.0,4.0,15.4,2.0,0.0,0.0,2020-01-01,0,10,12,5,1.3333333333333333,2.0,10.666666666666666,2.6666666666666665,18.66666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,11,1,0,0
1641,17,1,0.0,2.0,1.4,1.6,71.0,15,15.0,6.0,17.1,1.0,0.0,0.0,2020-01-01,1,7,17,5,0.6666666666666666,2.6666666666666665,11.0,2.333333333333333,18.56666666666666,1.0,0.3333333333333333,0.3333333333333333,11,1,0,0
1642,21,1,0.0,1.0,0.3,1.0,54.0,15,7.0,1.0,19.7,0.0,0.0,0.0,2020-01-01,1,5,20,3,0.6666666666666666,3.0,12.333333333333334,4.0,17.299999999999994,1.3333333333333333,0.3333333333333333,0.3333333333333333,11,1,0,0
1643,19,1,0.0,1.0,0.9,1.3,63.0,15,16.0,3.0,17.3,1.0,0.0,0.0,2020-01-01,1,8,14,6,0.3333333333333333,2.0,12.333333333333334,3.6666666666666665,17.399999999999995,1.0,0.0,0.0,11,1,0,0
1644,20,0,1.0,0.0,0.9,1.1,47.0,15,12.0,4.0,16.2,0.0,0.0,0.0,2020-01-01,0,19,20,0,0.0,1.3333333333333333,12.666666666666666,3.333333333333333,18.033333333333328,0.6666666666666666,0.0,0.0,11,0,0,1
1645,23,0,3.0,0.0,2.4,0.1,64.0,15,16.0,7.0,18.2,0.0,0.0,0.0,2020-01-01,0,0,20,5,0.3333333333333333,0.6666666666666666,11.666666666666666,2.6666666666666665,17.733333333333324,0.3333333333333333,0.0,0.0,11,0,0,1
1646,24,1,2.0,1.0,2.3,0.5,65.0,15,23.0,10.0,16.7,1.0,0.0,0.0,2020-01-01,1,1,15,5,1.3333333333333333,0.3333333333333333,14.666666666666666,4.666666666666667,17.233333333333324,0.3333333333333333,0.0,0.0,11,0,0,1
1647,25,0,1.0,1.0,1.4,2.3,39.0,15,17.0,7.0,17.1,0.0,0.0,0.0,2020-01-01,0,9,20,0,2.0,0.3333333333333333,17.0,7.0,17.033333333333328,0.3333333333333333,0.0,0.0,11,0,1,0
1648,26,1,1.0,1.0,2.4,1.0,68.0,17,22.0,9.0,17.6,1.0,0.0,0.0,2020-01-01,1,14,12,5,2.0,0.6666666666666666,18.666666666666668,8.0,17.333333333333325,0.3333333333333333,0.0,0.0,11,0,1,0
1649,28,1,2.0,0.0,1.7,1.1,54.0,15,14.0,6.0,13.6,0.0,0.0,0.0,2020-01-01,1,16,20,5,1.3333333333333333,1.0,20.666666666666668,8.666666666666666,17.133333333333326,0.6666666666666666,0.0,0.0,11,0,0,1
1650,27,0,4.0,2.0,2.7,1.9,47.0,15,17.0,8.0,14.9,0.0,0.0,0.0,2020-01-01,0,13,20,3,1.3333333333333333,0.6666666666666666,17.666666666666668,7.333333333333333,16.09999999999999,0.3333333333333333,0.0,0.0,11,0,0,1
1651,31,1,2.0,0.0,1.6,0.6,69.0,15,19.0,5.0,14.7,1.0,0.0,0.0,2020-01-01,1,6,16,6,2.333333333333333,1.0,17.666666666666668,7.666666666666667,15.36666666666666,0.3333333333333333,0.0,0.0,11,0,0,1
1714,32,1,5.0,0.0,2.4,0.7,66.0,0,13.0,10.0,14.0,0.0,0.0,0.0,2017-01-01,1,11,12,5,1.6666666666666667,0.6666666666666666,17.333333333333332,6.0,18.566666666666663,1.3333333333333333,0.0,0.0,12,0,0,1
1715,34,1,5.0,0.0,4.5,0.6,71.0,15,25.0,9.0,13.5,0.0,0.0,0.0,2017-01-01,1,6,15,5,2.6666666666666665,0.6666666666666666,17.0,8.0,16.733333333333334,0.6666666666666666,0.0,0.0,12,0,0,1
1716,35,0,1.0,0.0,0.9,0.5,61.0,15,17.0,5.0,18.0,1.0,0.0,0.0,2017-01-01,0,5,17,5,4.0,0.3333333333333333,19.0,9.0,14.566666666666668,0.3333333333333333,0.0,0.0,12,0,0,1
1717,2,1,3.0,1.0,1.8,0.3,57.0,15,8.0,4.0,16.5,0.0,1.0,1.0,2017-01-01,1,0,14,6,3.6666666666666665,0.0,18.33333333333333,8.0,15.166666666666666,0.3333333333333333,0.0,0.0,12,0,0,1
1718,3,0,2.0,0.0,1.9,0.2,73.0,15,12.0,4.0,17.7,0.0,0.0,0.0,2017-01-01,0,10,15,5,3.0,0.3333333333333333,16.666666666666668,6.0,16.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,12,0,0,1
1719,5,1,2.0,1.0,1.4,1.3,74.0,15,26.0,12.0,21.6,0.0,0.0,0.0,2017-01-01,1,16,20,2,2.0,0.3333333333333333,12.333333333333334,4.333333333333333,17.400000000000002,0.3333333333333333,0.3333333333333333,0.3333333333333333,12,0,0,1
1720,6,1,2.0,1.0,2.3,0.6,76.0,15,24.0,8.0,19.6,1.0,0.0,0.0,2017-01-01,1,18,16,6,2.333333333333333,0.6666666666666666,15.333333333333334,6.666666666666667,18.6,0.0,0.3333333333333333,0.3333333333333333,12,0,0,1
1721,7,0,2.0,1.0,1.7,1.4,64.0,15,14.0,7.0,17.9,0.0,0.0,0.0,2017-01-01,0,13,16,6,2.0,0.6666666666666666,20.666666666666668,8.0,19.633333333333336,0.3333333333333333,0.0,0.0,12,0,0,1
1722,9,1,4.0,1.0,3.4,0.2,52.0,15,19.0,11.0,15.3,0.0,0.0,1.0,2017-01-01,1,17,17,5,2.0,1.0,21.33333333333333,9.0,19.7,0.3333333333333333,0.0,0.0,12,0,0,1
1723,10,1,4.0,0.0,1.5,0.4,78.0,15,14.0,5.0,20.2,0.0,0.0,0.0,2017-01-01,1,2,15,5,2.6666666666666665,1.0,19.0,8.666666666666666,17.6,0.3333333333333333,0.0,0.3333333333333333,12,0,0,1
1724,12,0,1.0,0.0,1.8,0.2,77.0,15,21.0,6.0,17.3,0.0,0.0,0.0,2017-01-01,0,14,19,2,3.333333333333333,0.6666666666666666,15.666666666666666,7.666666666666667,17.8,0.0,0.0,0.3333333333333333,12,0,0,1
1725,13,0,0.0,0.0,1.3,1.3,74.0,15,15.0,4.0,21.2,4.0,0.0,0.0,2017-01-01,0,6,12,6,3.0,0.3333333333333333,18.0,7.333333333333333,17.599999999999998,0.0,0.0,0.3333333333333333,12,0,1,0
1726,15,0,3.0,4.0,0.8,0.8,64.0,15,11.0,4.0,19.0,0.0,0.0,0.0,2017-01-01,0,11,16,6,1.6666666666666667,0.0,16.666666666666668,5.0,19.566666666666663,1.3333333333333333,0.0,0.0,12,1,0,0
1727,16,1,3.0,1.0,2.1,1.0,80.0,15,20.0,8.0,18.2,1.0,1.0,1.0,2017-01-01,1,14,17,5,1.3333333333333333,1.3333333333333333,15.666666666666666,4.666666666666667,19.166666666666668,1.3333333333333333,0.0,0.0,12,0,0,1
1728,19,1,5.0,1.0,2.5,0.1,70.0,15,19.0,10.0,16.1,0.0,0.0,0.0,2017-01-01,1,10,17,5,2.0,1.6666666666666667,15.333333333333334,5.333333333333333,19.466666666666665,1.6666666666666667,0.3333333333333333,0.3333333333333333,12,0,0,1
1729,20,0,3.0,0.0,1.5,1.3,54.0,15,9.0,5.0,15.5,0.0,0.0,0.0,2017-01-01,0,0,19,3,3.6666666666666665,2.0,16.666666666666668,7.333333333333333,17.76666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,12,0,0,1
1730,21,1,1.0,0.0,0.9,0.1,71.0,15,13.0,2.0,16.7,0.0,0.0,0.0,2017-01-01,1,5,16,6,3.6666666666666665,0.6666666666666666,16.0,7.666666666666667,16.599999999999998,0.3333333333333333,0.3333333333333333,0.3333333333333333,12,0,0,1
1731,25,0,3.0,1.0,1.5,0.9,81.0,7,18.0,4.0,20.2,0.0,0.0,0.0,2017-01-01,0,7,17,5,3.0,0.3333333333333333,13.666666666666666,5.666666666666667,16.099999999999998,0.0,0.0,0.0,12,0,0,1
1732,26,1,2.0,3.0,2.6,1.1,64.0,15,20.0,6.0,16.9,1.0,0.0,0.0,2017-01-01,1,13,17,5,2.333333333333333,0.3333333333333333,13.333333333333334,3.6666666666666665,17.466666666666665,0.0,0.0,0.0,12,1,0,0
1733,27,0,3.0,1.0,2.9,0.4,52.0,15,16.0,5.0,18.0,2.0,1.0,1.0,2017-01-01,0,17,19,5,2.0,1.3333333333333333,17.0,4.0,17.933333333333334,0.3333333333333333,0.0,0.0,12,0,0,1
1734,29,0,4.0,1.0,2.4,0.2,74.0,15,19.0,7.0,19.2,1.0,0.0,0.0,2017-01-01,0,18,14,6,2.6666666666666665,1.6666666666666667,18.0,5.0,18.366666666666664,1.0,0.3333333333333333,0.3333333333333333,12,0,0,1
1735,24,1,3.0,1.0,1.6,1.2,73.0,15,19.0,7.0,19.3,1.0,0.0,0.0,2017-01-01,1,4,20,2,3.0,1.6666666666666667,18.33333333333333,6.0,18.03333333333333,1.3333333333333333,0.3333333333333333,0.3333333333333333,12,0,0,1
1736,31,0,1.0,0.0,0.8,0.5,69.0,15,13.0,2.0,21.2,1.0,0.0,0.0,2017-01-01,0,16,15,6,3.333333333333333,1.0,18.0,6.333333333333333,18.83333333333333,1.3333333333333333,0.3333333333333333,0.3333333333333333,12,0,0,1
1737,0,0,2.0,0.0,1.7,0.5,58.0,12,17.0,8.0,18.2,1.0,0.0,0.0,2018-01-01,0,0,16,6,2.6666666666666665,0.6666666666666666,17.0,5.333333333333333,19.9,1.0,0.0,0.0,12,0,0,1
1738,22,0,1.0,1.0,1.6,1.0,71.0,15,18.0,6.0,18.6,1.0,0.0,0.0,2018-01-01,0,19,12,5,2.0,0.3333333333333333,16.333333333333332,5.666666666666667,19.566666666666663,1.0,0.0,0.0,12,0,1,0
1739,32,1,2.0,1.0,2.0,0.5,78.0,9,24.0,8.0,17.5,3.0,0.0,0.0,2018-01-01,1,14,17,5,1.3333333333333333,0.3333333333333333,16.0,5.333333333333333,19.33333333333333,1.0,0.0,0.0,12,0,0,1
1740,33,1,3.0,0.0,4.8,0.4,64.0,15,28.0,9.0,16.6,1.0,0.0,0.0,2018-01-01,1,8,15,5,1.6666666666666667,0.6666666666666666,19.666666666666668,7.333333333333333,18.1,1.6666666666666667,0.0,0.0,12,0,0,1
1741,35,1,2.0,0.0,2.7,0.2,79.0,15,28.0,8.0,15.9,0.0,0.0,0.0,2018-01-01,1,4,15,5,2.0,0.6666666666666666,23.33333333333333,7.666666666666667,17.566666666666666,1.6666666666666667,0.0,0.0,12,0,0,1
1742,36,0,0.0,0.0,1.0,0.4,51.0,12,5.0,2.0,19.1,0.0,0.0,1.0,2018-01-01,0,11,16,6,2.333333333333333,0.3333333333333333,26.666666666666668,8.333333333333334,16.666666666666668,1.3333333333333333,0.0,0.0,12,0,1,0
1743,1,0,1.0,0.0,1.6,0.4,51.0,15,13.0,5.0,15.7,1.0,0.0,0.0,2018-01-01,0,17,20,0,1.6666666666666667,0.0,20.33333333333333,6.333333333333333,17.2,0.3333333333333333,0.0,0.3333333333333333,12,0,0,1
1744,2,1,6.0,1.0,2.2,2.0,66.0,15,18.0,8.0,15.7,1.0,0.0,0.0,2018-01-01,1,16,15,6,1.0,0.0,15.333333333333334,5.0,16.900000000000002,0.3333333333333333,0.0,0.3333333333333333,12,0,0,1
1745,3,1,3.0,1.0,1.9,1.1,65.0,15,17.0,5.0,18.8,0.0,0.0,0.0,2018-01-01,1,13,16,6,2.333333333333333,0.3333333333333333,12.0,5.0,16.833333333333332,0.6666666666666666,0.0,0.3333333333333333,12,0,0,1
1746,4,0,4.0,0.0,2.7,0.9,69.0,15,9.0,6.0,10.5,0.0,0.0,0.0,2018-01-01,0,18,15,5,3.333333333333333,0.6666666666666666,16.0,6.0,16.733333333333334,0.6666666666666666,0.0,0.0,12,0,0,1
1747,5,1,3.0,1.0,2.6,0.6,72.0,15,16.0,6.0,14.7,0.0,0.0,0.0,2018-01-01,1,2,15,5,4.333333333333333,0.6666666666666666,14.666666666666666,6.333333333333333,15.0,0.3333333333333333,0.0,0.0,12,0,0,1
1748,7,0,0.0,2.0,0.9,0.6,61.0,15,14.0,4.0,19.7,1.0,0.0,0.0,2018-01-01,0,5,17,5,3.333333333333333,0.6666666666666666,14.0,5.666666666666667,14.666666666666666,0.0,0.0,0.0,12,1,0,0
1749,8,1,3.0,1.0,1.7,1.5,67.0,15,13.0,5.0,16.5,0.0,0.0,0.0,2018-01-01,1,7,12,5,2.333333333333333,1.0,13.0,5.333333333333333,14.966666666666669,0.3333333333333333,0.0,0.0,12,0,0,1
